,fromAddress,CNT_DEX_TX,TOTAL_DEX_OUT,MIN_BLOCK_ANALYZED,MAX_BLOCK_ANALYZED,FREQ_CNT_DEX_TX,MAX_DEX_OUT,CNT_UNISWAP_OUT,SUM_UNISWAP_OUT,CNT_KYBER_OUT,SUM_KYBER_OUT,CNT_DXDY_OUT,SUM_DXDY_OUT,CNT_nan_OUT,SUM_nan_OUT,CNT_BALANCER_OUT,SUM_BALANCER_OUT,CNT_DEX_AG_OUT,SUM_DEX_AG_OUT,CNT_AIRSWAP_OUT,SUM_AIRSWAP_OUT,CNT_TOTLE_OUT,SUM_TOTLE_OUT,CNT_ONE_INCH_OUT,SUM_ONE_INCH_OUT,CNT_PARASWAP_V2_OUT,SUM_PARASWAP_V2_OUT,CNT_BINANCE_OUT,SUM_BINANCE_OUT,ADDRESS_CATEGORY
2054,0XA45EE2A6C3EF087251F560F6A4B9120D8B24EAE1,260,11.0,11475034,12692832,4683,4.0,259,11.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,BRONZE
2055,0XA11F83CBB07FD0327415BD424B986132E009F643,62,11.0,11305663,12672012,22037,5.0,52,11.0,0,0.0,0,0.0,0,0,2,0,0,0.0,0,0,0,0.0,8,0,0,0.0,0,0.0,BRONZE
2056,0X9F07A0233ABC178428AA9A18BAEF3188F093A7D0,55,11.0,6009072,12688592,121445,3.0,50,10.0,2,1.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0,0.0,BRONZE
2057,0X978252ECE7D06967BBD3DCAD9A3EB73C556B421F,54,11.0,11681395,12590218,16830,1.0,53,11.0,0,0.0,0,0.0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2058,0X930C99A1574B57DABDB39DC879BEE46DB9E7EA56,28,11.0,11662678,12692779,36789,2.0,28,11.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2059,0X8B7F96BF90C9CC6FA7198B2843AA0349D7BE009E,7,11.0,12290388,12417087,18099,7.0,3,7.0,0,0.0,4,4.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2060,0X89BA81FA5D59EF68E7D933928BE733C71A3B0766,7,11.0,12025568,12208688,26160,4.0,2,1.0,0,0.0,0,0.0,0,0,0,0,4,10.0,0,0,0,0.0,1,0,0,0.0,0,0.0,BRONZE
2061,0X7E3D993A8D63C25D1DB5F7FF8A8D6C59091003B1,288,11.0,11680487,12650925,3369,5.0,286,11.0,0,0.0,0,0.0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2062,0X7BCEC44C7486143EE875103DE66006047CAE8DF7,253,11.0,10630436,12691783,8147,2.0,251,11.0,0,0.0,0,0.0,0,0,0,0,1,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,BRONZE
2063,0X6D1FB227FF67C2FD8FEE0B60DC1E93E32E9B634C,149,11.0,11818773,12692811,5866,4.0,149,11.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2064,0X693A9378EB61875087E0B0A2EE794A2B69E3DE59,26,11.0,10543576,12667692,81696,3.0,25,11.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2065,0X6877654E79119A7F9A8182BB2389E797CA421D24,107,11.0,9473250,12225515,25722,2.0,85,11.0,2,0.0,0,0.0,0,0,0,0,18,0.0,0,0,0,0.0,1,0,1,0.0,0,0.0,BRONZE
2066,0X623B863E759613F37F78E77E2AAD2120445953AE,17,11.0,8544147,12507728,233151,4.0,3,0.0,0,0.0,14,11.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2067,0X5679CABEF04DB3DA2DD7DDF82B7799BAECA473A0,78,11.0,12520014,12692646,2213,2.0,78,11.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2068,0X55DF7DB73657B931A7F92C928EB2EE3EE8A92CDA,15,11.0,10560514,12632676,138144,4.0,12,11.0,0,0.0,0,0.0,0,0,2,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,BRONZE
2069,0X54DF1C320977F2DCF015D4B7FB674687DFCA10EA,3,11.0,12685269,12692735,2488,7.0,3,11.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2070,0X401E5B5B68E4BEA6C92028E515E6CBEDDB592551,1003,11.0,11851878,12692889,838,5.0,1003,11.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2071,0X30AC5A2979EF25808AE93176941FC8C9F60675A6,116,11.0,10655918,12336042,14483,4.0,110,11.0,0,0.0,0,0.0,0,0,0,0,2,0.0,0,0,0,0.0,4,0,0,0.0,0,0.0,BRONZE
2072,0X3071887D44FBB07B180F23510D267A667256AB9B,6,11.0,10369194,12471140,350324,4.0,3,3.0,2,8.0,0,0.0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2073,0X21A2CF2B1E84D9E9A38389F797F6087D94ED3D86,74,11.0,11289796,12692759,18958,3.0,74,11.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2074,0X2123A1C0E4E02A112CF646928F24057C61CD4557,108,11.0,12055936,12689307,5864,4.0,106,11.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0,0.0,BRONZE
2075,0X1AE0E0EE3633406C5DEFBD8F57B0664994244CC5,5,11.0,12102045,12671601,113911,5.0,4,11.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,BRONZE
2076,0X17DF0AB9C6FF836E6CAD356736711AE1EABE4BA3,26,11.0,10849909,12692509,70869,3.0,26,11.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2077,0X0105091BD88DD46ED3544E701C8C964033D4338C,339,11.0,11803743,12692832,2622,3.0,339,11.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2078,0XE461AA305E122FC4CFA355429BD02BD97F37DD3E,24,10.74764485041081,10633083,12679112,85251,10.74764485041081,17,10.74764485041081,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,7,0,0,0.0,0,0.0,BRONZE
2079,0XB59E0A84691973B30D54F2243C53CC328272242E,14,10.6,10507786,11555397,74829,9.6,12,10.6,0,0.0,0,0.0,0,0,0,0,2,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2080,0X57EC4DBE55CEE3548CFE44319F8162F7F5A05A5A,34,10.507506254820099,10621863,12667624,60169,9.507506254820099,33,10.507506254820099,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,BRONZE
2081,0XB8BE032F36D15A929C70DC084DE334EA0C26135C,1,10.082,12692570,12692570,0,10.082,1,10.082,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2082,0XFC279CA134FCA9635FB0FA74CFC42419D58CB8C3,17,10.0,11876225,12640138,44936,1.0,15,10.0,0,0.0,2,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2083,0XF1F7293EDC574C9D55BE97E009463C4CC14046C1,52,10.0,12441371,12692520,4829,2.0,52,10.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2084,0XE4C5557A1F859874D5E124747EF5881A449F9712,25,10.0,10561285,12671107,84392,2.0,22,10.0,0,0.0,0,0.0,0,0,3,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2085,0XE2165C77263AAC08A80B9D0238C3E42A7C8CEB14,188,10.0,11030722,12691077,8831,2.0,187,10.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2086,0XDB8235F6663689236E0407473DF469608A84C65A,164,10.0,10602276,12671924,12619,2.0,163,10.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,BRONZE
2087,0XD81D2DDCB8C609438CC3DEE056F283B0AC03CF1C,8,10.0,11879115,12604734,90702,8.0,7,10.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2088,0XC850CBEA5BFCE6CF15136D9920261F054A53D1E2,174,10.0,12042441,12692952,3738,2.0,174,10.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2089,0XBF9F1FDA3945FB2362EF744A9999B99FB8CDF528,14,10.0,12247780,12450437,14475,1.0,13,10.0,0,0.0,0,0.0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2090,0XB785120658EEACA52159165A4937C5FDC0140F0E,174,10.0,10571799,12680362,12118,2.0,173,10.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,BRONZE
2091,0XB34D352FF533FE9669DDA12DA8B00BAB8F033033,32,10.0,10275212,12676539,75041,3.0,26,10.0,3,0.0,2,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2092,0XADA5E673C6C96D2C4A362C27A3413257B395ABED,35,10.0,12363043,12556534,5528,5.0,34,10.0,0,0.0,0,0.0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2093,0XA9B18A7CA77CCEEE572ABDB27F23314118E05955,104,10.0,10679279,12685688,19292,1.0,103,10.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,BRONZE
2094,0XA5CBFC70D419757D19B922CAB586AE16B9491A44,8,10.0,10634022,12317102,210385,6.0,6,10.0,0,0.0,2,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2095,0XA271D68B4D808CB60AB68ECA70827B20CFC255EF,27,10.0,11714935,12644211,34417,4.0,19,4.0,0,0.0,6,6.0,0,0,0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0,0.0,BRONZE
2096,0XA0DA39EFB2D4A1911CCB1846E704D0C6949C8E7C,12,10.0,12020043,12660898,53404,4.0,8,10.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,4,0,0,0.0,0,0.0,BRONZE
2097,0X9DC50D15C6E49A234F6FE70497D04B9C5E46656B,18,10.0,10377501,12606199,123816,5.0,7,10.0,0,0.0,0,0.0,0,0,9,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0,0.0,BRONZE
2098,0X9236FDD6F595951CD8FA0D3BE860D3DD44FC35B0,236,10.0,12283353,12692895,1735,2.0,236,10.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2099,0X8FD3299CFE4A52EC8EB44C8AEFE124DD1F437F9B,4,10.0,12692597,12692790,48,4.0,4,10.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2100,0X8793CB75AC164B9211CA5E3E3CF2CB5ABAFD88DD,18,10.0,12308384,12692830,21358,3.0,18,10.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2101,0X854508B64A90D840086C633D356DBC1D7300FE54,54,10.0,4973799,12690092,142894,6.0,8,10.0,0,0.0,0,0.0,0,0,40,0,0,0.0,1,0,0,0.0,5,0,0,0.0,0,0.0,BRONZE
2102,0X83F8889A5D6A876306ACCA524E17E350F365D125,54,10.0,12058826,12402097,6356,6.0,53,10.0,0,0.0,0,0.0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2103,0X7E4FDA3BAAC2B8A944E0E1533765CE1757BA66BB,267,10.0,12321410,12692739,1390,3.0,267,10.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2104,0X7E012A2B322E58A93DF440108E2CB6EBDD8C55EC,86,10.0,11556596,12639077,12586,9.0,82,10.0,0,0.0,0,0.0,0,0,4,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2105,0X7D4A1B3B42D3F6BA734F4024E94CFDA2B9AC369F,26,10.0,12072811,12686980,23621,2.0,24,10.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0,0.0,BRONZE
2106,0X71E161DBADD43FA296DBF644F98A433DBDCA1A62,39,10.0,11669003,12658436,25370,2.0,37,10.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0,0.0,BRONZE
2107,0X6F4A1938B1006413849A2978E1BB01FEB006E9AE,5,10.0,11016654,12692671,335203,7.0,5,10.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2108,0X667E734C4FCF7526666872AC3E551CF375DC4536,36,10.0,10482858,12561089,57728,1.0,34,10.0,0,0.0,1,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,BRONZE
2109,0X5C7D0473E6A6C2C792A1283A07CC75232D149A3F,3,10.0,12429616,12467536,12640,6.0,0,0.0,0,0.0,3,10.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2110,0X57ED8D7523099D03FA8E8003A7DCB32E21B42BBC,7,10.0,5064901,12630811,1080844,5.0,0,0.0,2,10.0,0,0.0,0,0,3,0,0,0.0,2,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2111,0X5061B7E724ED62D56C86F69205B2530DCE7A0D85,14,10.0,11587662,12461498,62416,3.0,13,10.0,0,0.0,0,0.0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2112,0X4E4121B968E37E098C588E3574EDB377882DCED3,5,10.0,11928673,12681962,150657,7.0,0,0.0,0,0.0,4,10.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,BRONZE
2113,0X4D1D797979E5063DF11F4482D3E29D8BE7789763,90,10.0,11681365,12692684,11236,3.0,90,10.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2114,0X4CA58D8C7635E1F555AAA1BC522E4B9BE477A0ED,32,10.0,11765005,12639130,27316,4.0,31,10.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2115,0X4AC006ECC51FF15054A0CC21D715F80CFA8D4341,136,10.0,10680917,12687921,14757,2.0,134,10.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,1,0.0,0,0.0,BRONZE
2116,0X3FDBEEDCBFD67CBC00FC169FCF557F77EA4AD4ED,50,10.0,9290369,12223956,58671,5.0,40,10.0,7,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,2,0,1,0.0,0,0.0,BRONZE
2117,0X3CF2379669CC6E4DCB5B8E6B75D351954CE6B58A,164,10.0,12365047,12692771,1998,1.0,164,10.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2118,0X28B7E2329712B3D812DCEA736FE7A6305F9D74EB,11,10.0,12191255,12598358,37009,10.0,3,10.0,0,0.0,0,0.0,0,0,8,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2119,0X25AD67DB0BE3B55F6E58751D4E15D33E4BD9DFC1,23,10.0,10647431,12675178,88162,7.0,21,10.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0,0.0,BRONZE
2120,0X20F765DF18E77422A9F10AB5AA26876CB9028103,30,10.0,11337680,12672948,44508,2.0,29,10.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,BRONZE
2121,0X1987EC01C53FA89DEBE638456076E172D78DBC92,4,10.0,11669231,12478801,202392,5.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,0.0,2,10.0,BRONZE
2122,0X1274ABEFC061BDFE37FE0CC28B26B7396C08B321,510,10.0,10900467,12679479,3488,1.0,500,10.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,2,0,8,0.0,0,0.0,BRONZE
2123,0X10A9ED20CC61CFC9416AF8E2B2A6FAC969CD851C,10,10.0,11949046,12598136,64909,6.0,6,10.0,0,0.0,0,0.0,0,0,4,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2124,0X06DC0DA48690D4C99FE8D162877ADF5F6F3C0054,45,10.0,12107697,12658348,12236,2.0,44,10.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2125,0X05310C5594A3C961F212308317FF3A4FDD8F82AF,146,10.0,10484675,12613098,14578,1.0,140,10.0,0,0.0,2,0.0,0,0,3,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,BRONZE
2126,0X5175F61580C8EA7C9CE19ED263BEFC55150ADABE,5,9.4205340385,12617700,12617778,15,9.4205340385,4,9.4205340385,0,0.0,0,0.0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2127,0X4D03CAAE07DB58E1CDCFF59FC6A13AC4DFD93A85,6,9.35,10376248,12620984,374122,9.35,4,9.35,0,0.0,2,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2128,0XFEEF1B0B3D5A4B2F8E45E5BF7C61D602280D29FB,30,9.0,11598238,12692773,36484,1.0,30,9.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2129,0XF18F22AFA081660724BA85A2903E898258AB9BC0,4,9.0,10495626,12581143,521379,5.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0.0,3,9.0,BRONZE
2130,0XEF4ECBD00AA7188B2DC005F421E9C142699BE8E1,10,9.0,12586626,12692761,10613,5.0,10,9.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2131,0XE8658838A9233144B845DAC59186D3A95CFEAC6C,70,9.0,12566236,12692606,1805,2.0,70,9.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2132,0XE6F7D75DA2BCAE8FC6DFE59DA6A96FC3FEFEF6E7,11,9.0,12289780,12692797,36637,2.0,11,9.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2133,0XDC6FAA3B310FF1F404A06708F49BF3D536198749,61,9.0,12481172,12691405,3446,1.0,60,9.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,BRONZE
2134,0XDA5B2CD0D0BB26E79FB3210233DDABDB7DE131C9,86,9.0,10067343,12578852,29203,2.0,48,4.0,0,0.0,28,5.0,0,0,6,0,1,0.0,0,0,0,0.0,2,0,1,0.0,0,0.0,BRONZE
2135,0XD42DD5031BAB86925E3D7230096029ECECFAEEB3,66,9.0,10972620,12372090,21204,2.0,62,9.0,0,0.0,0,0.0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,3,0.0,0,0.0,BRONZE
2136,0XD1D98D802678B93A0F29092BD5646E2885A5BA7B,14,9.0,11014680,11543721,37788,4.0,6,0.0,0,0.0,0,0.0,0,0,0,0,8,9.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2137,0XC2A5A7AF6F2659FB7EC854FC861D094800F05B3D,112,9.0,12303757,12692588,3471,5.0,112,9.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2138,0XBD70D89667A3E1BD341AC235259C5F2DDE8172A9,13,9.0,11826730,12643069,62795,2.0,12,9.0,0,0.0,1,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2139,0XB648D44BF17278F8317C1D3F4BD302AC7C31AC5D,67,9.0,12526426,12692513,2478,2.0,67,9.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2140,0XB4EA7AA64966B6885B0043E3676C88D3603C4DA0,10,9.0,12680668,12692896,1222,6.0,10,9.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2141,0XB3AF48D951F16425D2FA5A8147AE255ED426F54D,22,9.0,7511561,12690944,235426,5.0,19,8.0,2,1.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2142,0XB1D7AAF4561AD86EE3F35FD6B62A0431909A5BB4,105,9.0,10215052,12668902,23370,1.0,101,9.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,4,0,0,0.0,0,0.0,BRONZE
2143,0XAADB9ED84FE0812B87CA98341AEF5599B47EA60F,19,9.0,10527366,12397279,98416,2.0,18,9.0,0,0.0,1,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2144,0XAAA15472CD8BEC8838B9B781C240DD2E7966285D,119,9.0,11017259,12560841,12971,4.0,118,9.0,0,0.0,1,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2145,0XA4E445DE814EA17C3703E28C1E7014A8DC205153,55,9.0,12325970,12692746,6668,2.0,55,9.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2146,0XA42D7630F3FA0B4E9DAAE44BF4A1D1566B4AEB46,242,9.0,11396216,12672447,5273,2.0,240,9.0,0,0.0,1,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,BRONZE
2147,0XA1C9CEED5FF78F700DC4930514621843B5FAC272,35,9.0,9047370,12642915,102729,2.0,30,7.0,2,2.0,0,0.0,0,0,3,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2148,0X9C3BA0A13DDCC7FDADAF3FC223236F0A788516FC,12,9.0,11065727,12691246,135459,2.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,12,9.0,BRONZE
2149,0X949953C603D90016BC4AC4575491EA9A9C440E97,142,9.0,10670410,12663686,14037,3.0,141,9.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,BRONZE
2150,0X93A37BB99F489E7474C0E75A6AE8BF9DFDED3229,13,9.0,12691158,12692612,111,5.0,13,9.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2151,0X8E80DE43ED86820E2D6964FA0B0DB7BACEB1AB34,412,9.0,12544563,12692722,359,1.0,412,9.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2152,0X8894C3B04892F95512F51EE5E3F378E76EEBA5A0,5,9.0,12538864,12609810,14189,5.0,0,0.0,0,0.0,5,9.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2153,0X85FF4FCC6A306BEA4817910B15457BCE4EB9982F,94,9.0,11719106,12692541,10355,1.0,94,9.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2154,0X817066DE5C94E7122A231AC3BB3B28EE8F3ACABA,23,9.0,11621550,12445353,35817,5.0,21,4.0,0,0.0,0,0.0,0,0,0,0,1,5.0,0,0,0,0.0,1,0,0,0.0,0,0.0,BRONZE
2155,0X7880364F7561B9724A1526F779AE31F9E8CA6B85,26,9.0,11964539,12689082,27867,5.0,25,9.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2156,0X70308EE8F336AE621C823D8C57C0D661CDC5B6BD,146,9.0,10914950,12687451,12140,2.0,137,9.0,0,0.0,2,0.0,0,0,0,0,0,0.0,0,0,0,0.0,7,0,0,0.0,0,0.0,BRONZE
2157,0X5F8948C544E75BF43B732B8D7AD9F05055516C4D,8,9.0,10246268,12439150,274110,5.0,0,0.0,7,9.0,0,0.0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2158,0X5CACAE1B51D643CD1BC976CCA9B5E05837A6BB35,84,9.0,10286299,12643181,28058,3.0,68,8.0,0,0.0,8,1.0,0,0,6,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0,0.0,BRONZE
2159,0X5C371871E74017A25650D7DC52F68AEA64A0B00F,75,9.0,12512398,12692900,2406,1.0,75,9.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2160,0X5909994D5B7F9BFE9177174C8EE474AF7FA93C5A,24,9.0,6926252,12660068,238909,3.0,20,9.0,0,0.0,0,0.0,0,0,0,0,0,0.0,2,0,0,0.0,2,0,0,0.0,0,0.0,BRONZE
2161,0X57F54AA18D6871149C4D160814BE0193666BC9B0,50,9.0,7284793,12668171,107667,2.0,48,9.0,1,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2162,0X53EE32D0BD98F69826D2853C3C6AEBC7C4C8EF14,276,9.0,12252771,12692641,1593,2.0,276,9.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2163,0X4C57EC15F38F6F09B26824B96259101BDA220DF5,16,9.0,10685573,12670489,124057,4.0,14,9.0,0,0.0,2,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2164,0X461FC9EA13F461D6D695E07E89A07A10E2D9AB0F,179,9.0,12501073,12692793,1071,1.0,179,9.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2165,0X431E4B84E3B8A739AF3394C3A4463E62A8C721C1,51,9.0,10243327,12619005,46581,5.0,50,9.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
2166,0X3C0E672E70FE375142D8FB1AA4AFF62FD000FF50,2,9.0,11629107,12313669,342281,5.0,1,4.0,0,0.0,1,5.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,BRONZE
