,blockNumber,timestamp_iso8601,timestamp_unixtime,cashPrior,interestAccumulated,borrowIndex,totalBorrows
0,12825170,2021-07-14T12:38:46Z,1626266326,418148181152606546545742,10470248596623579,1069279845340297811,91163127193540933584494
0,12825166,2021-07-14T12:38:17Z,1626266297,418129003498320799861010,502580242227109288,1069279722531590555,91163116723292336960915
0,12824974,2021-07-14T11:47:43Z,1626263263,418127786724251100274242,34028905004342821,1069273827616176577,91162614143050109851627
0,12824961,2021-07-14T11:45:04Z,1626263104,418128786726209968943250,264376857456665221,1069273428480874835,91162580114145105508806
0,12824860,2021-07-14T11:22:55Z,1626261775,418121712807701193312653,159674196480795236,1069270327524885769,91162315737287648843585
0,12824799,2021-07-14T11:10:09Z,1626261009,418118138943379236075493,115175142232888873,1069268454658022006,91162156063091168048349
0,12824755,2021-07-14T11:01:41Z,1626260501,418115138943379236075493,787895037736292371,1069267103734001899,91162040887948935159476
0,12824454,2021-07-14T09:55:29Z,1626256529,418114138943379236075493,1816553734979286190,1069257862275201277,91161252992911198867105
0,12823760,2021-07-14T07:18:17Z,1626247097,418114138943379236075493,94230299336164175,1069236555367939669,91159436439176219580915
0,12823724,2021-07-14T07:11:17Z,1626246677,418114138943379236075493,696248816464955884,1069235450112306143,91159342208876883416740
0,12823458,2021-07-14T06:10:25Z,1626243025,418001987943379236075493,596866633111212460,1069227283599707168,91158645960060418460856
0,12823230,2021-07-14T05:16:59Z,1626239819,417991987943379236075493,649224602365101101,1069220282770744961,91158049093427307248396
0,12822982,2021-07-14T04:16:16Z,1626236176,417991853659679236075493,60210294045455553,1069212667819352012,91157399868824942147295
0,12822959,2021-07-14T04:11:23Z,1626235883,418036387412507413118713,528767610023217690,1069211961594632800,91157339658530896691742
0,12822757,2021-07-14T03:21:45Z,1626232905,418034387412507413118713,397882843954421315,1069205759519674729,91156810890920873474052
0,12822605,2021-07-14T02:50:27Z,1626231027,418032400395177413118713,306264260416484058,1069201092631658219,91156413008076919052737
0,12822488,2021-07-14T02:23:46Z,1626229426,417877427025867413118713,285379926548036325,1069197500365672037,91156106743816502568679
0,12822379,2021-07-14T02:00:53Z,1626228053,417878507025867413118713,117816992901547374,1069194153058343772,91155821363889954532354
0,12822334,2021-07-14T01:50:59Z,1626227459,417816954257261867604523,515813817361752039,1069192771147259472,91155703546897052984980
0,12822137,2021-07-14T01:08:22Z,1626224902,417815752241681867604523,188520468961123374,1069186721011246893,91155187733079691232941
0,12822065,2021-07-14T00:52:42Z,1626223962,417816560683666103813780,481769998849778103,1069184509797743146,91154999212610730109567
0,12821881,2021-07-14T00:13:48Z,1626221628,417815810683666103813780,1138945774448366197,1069178858971957344,91154517442611880331464
0,12821446,2021-07-13T22:24:10Z,1626215050,417815800359486876062386,230406504699659582,1069165499933066899,91153378496837431965267
0,12821358,2021-07-13T22:05:28Z,1626213928,417813804090836876062386,7854786789149601,1069162797425602587,91153148090332732305685
0,12821355,2021-07-13T22:04:57Z,1626213897,417807518905128400858284,41892512604863670,1069162705294436604,91153140235545943156084
0,12821339,2021-07-13T22:01:26Z,1626213686,417801564313265816626822,775007158365096740,1069162213924506919,91153098343033338292414
0,12821043,2021-07-13T20:53:09Z,1626209589,417801546555195816626822,581249530705440575,1069153123631534906,91152323335874973195674
0,12820821,2021-07-13T20:05:29Z,1626206729,417805458762071868600459,83783162834026274,1069146305980282363,91151742086344267755099
0,12820789,2021-07-13T20:00:58Z,1626206458,417805828610215948060389,68073706378475928,1069145323262267358,91151658303181433728825
0,12820763,2021-07-13T19:53:31Z,1626206011,416461828610215948060389,556042345602958472,1069144524805210553,91151590229475055252897
0,12820551,2021-07-13T19:06:34Z,1626203194,416470062330798965564360,102289514395559887,1069138002816643326,91151034187129452294425
0,12820512,2021-07-13T18:57:54Z,1626202674,416469253893673165194206,377682293334315764,1069136803032042908,91150931897615056734538
0,12820368,2021-07-13T18:25:04Z,1626200704,416464791741873165194206,68192957924210236,1069132373082384129,91150554215321722418774
0,12820342,2021-07-13T18:18:46Z,1626200326,416502341404112358510484,301606153906276247,1069131573226589937,91150486022363798208538
0,12820227,2021-07-13T17:52:07Z,1626198727,416502417501837889039042,309472450283254161,1069128035596941517,91150184416209891932291
0,12820109,2021-07-13T17:24:20Z,1626197060,416500597501837889039186,403885919701303262,1069124405701127682,91149874943759608678130
0,12819955,2021-07-13T16:47:08Z,1626194828,416500514149387889039186,272752868867688638,1069119668401223123,91149471057839907374868
0,12819851,2021-07-13T16:20:39Z,1626193239,416482445814717889039186,500928749269838582,1069116469200467101,91149198304971039686230
0,12819660,2021-07-13T15:42:20Z,1626190940,416468429863918994749196,68190436488908604,1069110593655912683,91148697376221769847648
0,12819634,2021-07-13T15:36:22Z,1626190582,416466404863918994749196,128512803545719075,1069109793829693167,91148629185785280939044
0,12819585,2021-07-13T15:25:22Z,1626189922,416454804863918994749196,238669307682652228,1069108286464216247,91148500672981735219969
0,12819494,2021-07-13T15:05:49Z,1626188749,416461616162159044339040,57699695042712047,1069105487039840814,91148262003674052567741
0,12819472,2021-07-13T15:00:24Z,1626188424,416488946162159044339040,280618833991758097,1069104810262695374,91148204303979009855694
0,12819365,2021-07-13T14:39:08Z,1626187148,416487396162159044339040,925766940608814111,1069101518799659302,91147923685145018097597
0,12819012,2021-07-13T13:20:39Z,1626182439,416484137651031080168669,123261021766079529,1069090660199679798,91146997918204409283486
0,12818965,2021-07-13T13:08:23Z,1626181703,416482669473244617722238,222918440835710161,1069089214433937135,91146874657182643203957
0,12818880,2021-07-13T12:49:36Z,1626180576,416490812065721559758712,548106004262430275,1069086599756234886,91146651738741807493796
0,12818671,2021-07-13T12:02:09Z,1626177729,416483683077891527155181,430093597495560170,1069080170855411601,91146103632737545063521
0,12818507,2021-07-13T11:28:20Z,1626175700,416757353990868278075714,138943080966247700,1069075126157740848,91145673539140049503351
0,12818454,2021-07-13T11:13:33Z,1626174813,416757005877254264605945,23594109292411123,1069073496452390666,91145534596059083255651
0,12818445,2021-07-13T11:12:16Z,1626174736,416754005877254264605945,214968602519773962,1069073219709958591,91145511001949790844528
0,12818363,2021-07-13T10:50:51Z,1626173451,416753983900184264605945,78646944830313083,1069070698278310384,91145296033347271070566
0,12818333,2021-07-13T10:41:19Z,1626172879,416738816592240944647000,70783581497612436,1069069775804547214,91145217386402440757483
0,12818306,2021-07-13T10:35:27Z,1626172527,416738737592240944647000,89134752069362324,1069068945562546897,91145146602820943145047
0,12818272,2021-07-13T10:28:12Z,1626172092,416738675213535778620888,26216093802641607,1069067900074125852,91145057468068873782723
0,12818262,2021-07-13T10:26:33Z,1626171993,416741695051478133103631,508585710242211499,1069067592577645755,91145031251975071141116
0,12818068,2021-07-13T09:44:45Z,1626169485,416741648339968133103631,406341417680647387,1069061627222284091,91144522666264828929617
0,12817913,2021-07-13T09:09:53Z,1626167393,416740684339968133103631,713055748567513461,1069056861121102300,91144116324847148282230
0,12817641,2021-07-13T08:11:14Z,1626163874,416740567453668133103631,1258306437873556877,1069048497474921882,91143403269098580768769
0,12817161,2021-07-13T06:22:14Z,1626157334,416741863556045388511895,574095619609091254,1069033738418769457,91142144962660707211892
0,12816942,2021-07-13T05:34:31Z,1626154471,416741863556045388511895,13107202950761544,1069027004677900269,91141570867041098120638
0,12816937,2021-07-13T05:33:32Z,1626154412,416749863556045388511895,1900461773672566925,1069026850939559172,91141557759838147359094
0,12816212,2021-07-13T02:37:40Z,1626143860,416742745957816566088008,23592151394861605,1069004559849575900,91139657298064474792169
0,12816203,2021-07-13T02:36:23Z,1626143783,416735457755724871159702,338155444004778530,1069004283130108597,91139633705913079930564
0,12816074,2021-07-13T02:08:21Z,1626142101,416747819636133453471218,534743761303556605,1069000316802800641,91139295550469075152034
0,12815870,2021-07-13T01:23:07Z,1626139387,416749808521776297736531,175625631777618898,1068994044631759718,91138760806707771595429
0,12815803,2021-07-13T01:05:46Z,1626138346,416749731732296297736531,107472212324974584,1068991984665694861,91138585181075993976531
0,12815762,2021-07-13T00:55:16Z,1626137716,416752987734175349978235,927911901175863510,1068990724091665526,91138477708863669001947
0,12815408,2021-07-12T23:33:53Z,1626132833,416753655559559194396438,393179983878893558,1068979840332795865,91137549796962493138437
0,12815258,2021-07-12T22:58:17Z,1626130697,416750634516489194396438,52424159403768054,1068975228606045198,91137156616978614244879
0,12815238,2021-07-12T22:52:06Z,1626130326,416752164536556490807549,159892920151058971,1068974613707250203,91137104192819210476825
0,12815177,2021-07-12T22:37:58Z,1626129478,416751201536556490807549,225422211771589285,1068972738274910469,91136944299899059417854
0,12815091,2021-07-12T22:18:35Z,1626128315,416750482442671271817058,183482786616223417,1068970094229722905,91136718877687287828569
0,12815021,2021-07-12T21:59:31Z,1626127171,416750362959211992294163,401038224701695123,1068967942104716497,91136535394900671605152
0,12814868,2021-07-12T21:23:40Z,1626125020,416747171202222159419488,128437334119876916,1068963238206286443,91136134356675969910029
0,12814819,2021-07-12T21:10:44Z,1626124244,416746805484269713048739,796825089890033385,1068961731726013207,91136005919341850033113
0,12814515,2021-07-12T20:07:38Z,1626120458,416746583135919713048739,254249065608730147,1068952385523934466,91135209094251959999728
0,12814418,2021-07-12T19:46:06Z,1626119166,416746279409090568422102,152024875048308541,1068949403359874047,91134954845186351269581
0,12814360,2021-07-12T19:34:53Z,1626118493,416751375909090568422102,629057358170286888,1068947620214211060,91134802820311302961040
0,12814120,2021-07-12T18:39:19Z,1626115159,416881375909090568422102,2620622302344592,1068940241810514723,91134173762953132674152
0,12814119,2021-07-12T18:39:09Z,1626115149,416889487324336110211728,230611371550126742,1068940211072444449,91134171142330830329560
0,12814031,2021-07-12T18:17:34Z,1626113854,416862730270566110211728,96964861913381325,1068937506162034988,91133940530959280202818
0,12813994,2021-07-12T18:10:28Z,1626113428,416863730286098994583349,275168878898039453,1068936368831891299,91133843566097366821493
0,12813889,2021-07-12T17:45:03Z,1626111903,416868730927507727645212,86480947090272155,1068933141293024122,91133568397218468782040
0,12813856,2021-07-12T17:39:10Z,1626111550,416869190278759306710418,136272603148069284,1068932126931882986,91133481916271378509885
0,12813804,2021-07-12T17:27:39Z,1626110859,416871540278759306710418,102203954271737608,1068930528549373478,91133345643668230440601
0,12813765,2021-07-12T17:19:59Z,1626110399,416872040363473733686384,686592302697149501,1068929329768333587,91133243439713958702993
0,12813503,2021-07-12T16:24:27Z,1626107067,415723135111321505135178,742742470795868982,1068921276519900356,91132556847411261553492
0,12813220,2021-07-12T15:26:49Z,1626103609,415693137111321505135178,847744963691439315,1068912564669191087,91131814104940465684510
0,12812897,2021-07-12T14:12:40Z,1626099160,415685450058366611463814,561664097452833571,1068902621212537395,91130966359976774245195
0,12812683,2021-07-12T13:27:12Z,1626096432,415686057254417942824606,359567476731615317,1068896033284745246,91130404695879321411624
0,12812546,2021-07-12T12:51:55Z,1626094315,415689057254417942824606,78736983393187218,1068891815809240126,91130045128402589796307
0,12812516,2021-07-12T12:46:18Z,1626093978,415678506795690397829226,270332820671071392,1068890892279387465,91129966391419196609089
0,12812413,2021-07-12T12:18:30Z,1626092310,415678006195690397829226,28870500109616854,1068887721464107469,91129696058598525537697
0,12812402,2021-07-12T12:16:51Z,1626092211,415677757289373109092435,2624591664909006,1068887382833294306,91129667188098415920843
0,12812401,2021-07-12T12:16:49Z,1626092209,415678187416981671324210,467173268140423218,1068887352048666180,91129664563506751011837
0,12812223,2021-07-12T11:37:09Z,1626089829,415678090279933816216384,454046909403538648,1068881872432342315,91129197390238610588619
0,12812050,2021-07-12T10:58:40Z,1626087520,415677038235628272727933,259829504448853253,1068876546779043548,91128743343329207049971
0,12811951,2021-07-12T10:35:18Z,1626086118,415675439235628272727933,128602467751843972,1068873499160330973,91128483513824758196718
0,12811902,2021-07-12T10:23:21Z,1626085401,415676009085687697096999,173218999744322840,1068871990743155506,91128354911357006352746
0,12811836,2021-07-12T10:09:11Z,1626084551,415677042842343280959910,262451476930115898,1068869959005204444,91128181692357262029906
0,12811736,2021-07-12T09:45:24Z,1626083124,415676742842343280959910,375303320265280065,1068866880632584938,91127919240880331914008
0,12811593,2021-07-12T09:12:38Z,1626081158,415676721144623280959910,20995982908664476,1068862478586619611,91127543937560066633943
0,12811585,2021-07-12T09:09:44Z,1626080984,415676585635153280959910,485528106720226577,1068862232318396389,91127522941577157969467
0,12811400,2021-07-12T08:30:36Z,1626078636,415675577190953280959910,729596147980455711,1068856537412628623,91127037413470437742890
0,12811122,2021-07-12T07:29:02Z,1626074942,415669221532620580959910,83982875131988267,1068847979759109157,91126307817322457287179
0,12811090,2021-07-12T07:19:40Z,1626074380,415644136855540580959910,112855517284814817,1068846994698608307,91126223834447325298912
0,12811047,2021-07-12T07:10:33Z,1626073833,415643578866360580959910,524904995896135345,1068845670982169622,91126110978930040484095
0,12810847,2021-07-12T06:28:22Z,1626071302,415643578866360580959910,173218128678440642,1068839514212978954,91125586073934144348750
0,12810781,2021-07-12T06:17:02Z,1626070622,415643578866360580959910,20996129169517813,1068837482485244887,91125412855805465908108
0,12810773,2021-07-12T06:15:36Z,1626070536,415643517205690580959910,139099031805866563,1068837236215306127,91125391859676296390295
0,12810720,2021-07-12T06:04:29Z,1626069869,415643490063490580959910,154845682057260507,1068835604680761458,91125252760644490523732
0,12810661,2021-07-12T05:50:21Z,1626069021,415643682923865253460758,524895708388624779,1068833788449001327,91125097914962433263225
0,12810461,2021-07-12T05:02:44Z,1626066164,415645607119664826394871,23620237008549985,1068827631788746639,91124573019254044638446
0,12810452,2021-07-12T05:01:18Z,1626066078,415645595940366530748385,209956901473061214,1068827354739854692,91124549399017036088461
0,12810372,2021-07-12T04:43:52Z,1626065032,415644595938926284215314,20995710317175424,1068824892091961333,91124339442115563027247
0,12810364,2021-07-12T04:41:40Z,1626064900,415650699443789599728099,68235426205404366,1068824645826935419,91124318446405245851823
0,12810338,2021-07-12T04:36:26Z,1626064586,415651699445229846261170,356921087373367042,1068823845473017933,91124250210979040447457
0,12810202,2021-07-12T04:06:18Z,1626062778,415651121655543994911857,128596380072902418,1068819659037812666,91123893289891667080415
0,12810153,2021-07-12T03:54:34Z,1626062074,415662635619316907518367,212573664577136956,1068818150692041423,91123764693511594177997
0,12810072,2021-07-12T03:36:08Z,1626060968,415662502887615847065523,15746195847029212,1068815657351343491,91123552119847017041041
0,12810066,2021-07-12T03:35:24Z,1626060924,415656402390717133927272,133843435708944951,1068815472659457876,91123536373651170011829
0,12810015,2021-07-12T03:22:25Z,1626060145,415656365447377133927272,123345653710463456,1068813902769386742,91123402530215461066878
0,12809968,2021-07-12T03:10:19Z,1626059419,415655365447377133927272,5248757696228388,1068812456010970449,91123279184561750603422
0,12809966,2021-07-12T03:09:56Z,1626059396,415655163689627133927272,65609414138202680,1068812394446706581,91123273935804054375034
0,12809941,2021-07-12T03:03:39Z,1626059019,415655111045707133927272,522246246285884035,1068811624894077550,91123208326389916172354
0,12809742,2021-07-12T02:19:58Z,1626056398,415655040645807133927272,23619169502238462,1068805499310163864,91122686080143630288319
0,12809733,2021-07-12T02:18:28Z,1626056308,415653818312830796459458,118095797007669883,1068805222273793021,91122662460974128049857
0,12809688,2021-07-12T02:09:58Z,1626055798,415652914977933991515465,102349631655928864,1068803837092531176,91122544365177120379974
0,12809649,2021-07-12T02:01:20Z,1626055280,415751914977933991515465,432957654916506054,1068802636602797259,91122442015545464451110
0,12809484,2021-07-12T01:21:37Z,1626052897,399599560872043991515465,504204100265407938,1068797558311732220,91122009057890547945056
0,12809296,2021-07-12T00:35:24Z,1626050124,399599181527038574937493,203826574933569247,1068791644349596991,91121504853790282537118
0,12809220,2021-07-12T00:19:08Z,1626049148,399599267337124538298109,134096102715443600,1068789253606154651,91121301027215348967871
0,12809170,2021-07-12T00:07:45Z,1626048465,399599007885104538298109,305737600653160623,1068787680752475906,91121166931112633524271
0,12809056,2021-07-11T23:40:59Z,1626046859,398867881495968685392375,61746275104730419,1068784094663841112,91120861193511980363648
0,12809033,2021-07-11T23:35:38Z,1626046538,398867625495968685392375,53692382108948637,1068783370423136270,91120799447236875633229
0,12809013,2021-07-11T23:32:28Z,1626046348,398635317109026522003996,134273856560010519,1068782740648974229,91120745754854766684592
0,12808963,2021-07-11T23:20:37Z,1626045637,398645656641710386104786,26854373938166087,1068781165710366969,91120611480998206674073
0,12808953,2021-07-11T23:19:28Z,1626045568,398645656641710386104786,163811214995724854,1068780850727306435,91120584626624268507986
0,12808892,2021-07-11T23:08:14Z,1626044894,398648581988180080537437,99360326581325544,1068778929336103348,91120420815409272783132
0,12808855,2021-07-11T22:59:17Z,1626044357,398642796710922293223368,435037307036914932,1068777763908831264,91120321455082691457588
0,12808693,2021-07-11T22:24:19Z,1626042259,398632729195245205217706,209464567941691715,1068772661224898559,91119886417775654542656
0,12808615,2021-07-11T22:06:18Z,1626041178,398633004011643428160470,201407457180873686,1068770204351733848,91119676953207712850941
0,12808540,2021-07-11T21:46:52Z,1626040012,398630351802543428160470,295397174323298326,1068767841982854076,91119475545750531977255
0,12808430,2021-07-11T21:19:57Z,1626038397,398283921802543428160467,29553896507851636,1068764377180201971,91119180148576208678929
0,12808419,2021-07-11T21:18:03Z,1626038283,398630351802543428160467,332991081654897888,1068764030533626103,91119150594679700827293
0,12808295,2021-07-11T20:53:48Z,1626036828,398623540802543428160467,265857065247509564,1068760124780683516,91118817603598045929405
0,12808196,2021-07-11T20:31:05Z,1626035465,398623667288755640282113,128900084105548552,1068757006462890326,91118551746532798419841
0,12808148,2021-07-11T20:19:09Z,1626034749,398623617950505640282113,529022604117668511,1068755494554882782,91118422846448692871289
0,12807951,2021-07-11T19:38:27Z,1626032307,398486318007205790260878,64461650915343813,1068749289489021982,91117893823844575202778
0,12807927,2021-07-11T19:31:54Z,1626031914,398486104507205790260878,118179485761840792,1068748533398854356,91117829362193659858965
0,12807883,2021-07-11T19:24:16Z,1626031456,398486085304755790260878,2685897349927236,1068747147235981844,91117711182707898018173
0,12807882,2021-07-11T19:24:06Z,1626031446,398485331182182816186354,61775637365743770,1068747115732280827,91117708496810548090937
0,12807859,2021-07-11T19:19:34Z,1626031174,398507991895028722001755,48344591355735270,1068746391147177159,91117646721173182347167
0,12807841,2021-07-11T19:15:45Z,1626030945,398506632382258722001755,64459504483311815,1068745824098867615,91117598376581826611897
0,12807817,2021-07-11T19:10:02Z,1626030602,398505632189435599772772,424355865418554282,1068745068033876138,91117533917077343300082
0,12807659,2021-07-11T18:32:09Z,1626028329,398505629386697416207845,21486364998237140,1068740090635797410,91117109561211924745800
0,12807651,2021-07-11T18:31:05Z,1626028265,398504948435367416207845,188005257354040136,1068739838615734590,91117088074846926508660
0,12807581,2021-07-11T18:18:18Z,1626027498,398501891450027416207845,13429000741852808,1068737633445303349,91116900069589572468524
0,12807576,2021-07-11T18:17:04Z,1626027424,398501891250543182753077,77888098961544402,1068737475932498794,91116886640588830615716
0,12807547,2021-07-11T18:08:23Z,1626026903,398486218961562092169975,61774595978680010,1068736562359467950,91116808752489869071314
0,12807524,2021-07-11T18:01:42Z,1626026502,398485472858616601608861,77889683184934577,1068735837786579026,91116746977893890391304
0,12807495,2021-07-11T17:56:16Z,1626026176,398485415975206601608861,72517895280199367,1068734924194966348,91116669088210705456727
0,12807468,2021-07-11T17:50:28Z,1626025828,398482729061762559573928,169208555464075785,1068734073610676003,91116596570315425257360
0,12807405,2021-07-11T17:37:11Z,1626025031,398485126319815084474764,179950795222992980,1068732088912436849,91116427361759961181575
0,12807338,2021-07-11T17:22:33Z,1626024153,398484126319815084474764,153092272791567916,1068729978215223969,91116247410964738188595
0,12807281,2021-07-11T17:08:46Z,1626023326,398484126319815084474764,416300538796795629,1068728182549730553,91116094318691946620679
0,12807126,2021-07-11T16:39:05Z,1626021545,398484126319815084474764,85945789392144140,1068723299635010058,91115678018153149825050
0,12807094,2021-07-11T16:29:17Z,1626020957,398482362820220639686627,475384884938066550,1068722291550895153,91115592072363757680910
0,12806917,2021-07-11T15:52:43Z,1626018763,398482115299641790166343,10743162924416291,1068716715618038391,91115116687478819614360
0,12806913,2021-07-11T15:52:20Z,1626018740,399318101025779683371945,160960513311416441,1068716589608236579,91115105944315895198069
