,blockNumber,timestamp_iso8601,timestamp_unixtime,borrower,borrowAmount,accountBorrows,totalBorrows
0,11348843,2020-11-28T19:06:00Z,1606590360,0x93b6b050f87c1dc865ce09d5c42a4f4ca48df1d4,1361467677673654300,1361467677673654300,38904722413221808671103
0,11348607,2020-11-28T18:13:11Z,1606587191,0xadeeb9d09b8bcee10943198fb6f6a4229bab3675,2200000000000000000000,2200000000000000000000,38902968387627406286484
0,11348199,2020-11-28T16:45:40Z,1606581940,0x784d163c4676a7a264d358b01c79fa0fcd79e21f,17227353208225980,17227353208225980,36702356207013311338139
0,11345287,2020-11-28T06:06:32Z,1606543592,0x511c30221b264f5c20e8b84f84149453ce1f28cc,17238545451352172,17238545451352172,36730146997633639951008
0,11344837,2020-11-28T04:23:25Z,1606537405,0x2b2d1084f41c5b5cb2b6747e519b64a945107fc7,287902174843297050,287902174843297050,36729742800647067511765
0,11343446,2020-11-27T23:23:52Z,1606519432,0x62217e7fa62dff42e7925bbd906b8410fc8dd254,2096784255862920349,2096784255862920349,36727368732754825646920
0,11343415,2020-11-27T23:16:49Z,1606519009,0x0288c371776c041230c7495d2641ec24a1b28b44,29640000000000000,29640000000000000,36725255100905293926991
0,11340257,2020-11-27T11:15:22Z,1606475722,0xa470a6535e2a8653a82d686806d69493045db59d,3500000000000000000,3500000000000000000,36720492644351133005618
0,11336721,2020-11-26T22:23:26Z,1606429406,0xbbbc35dfac3a00a03a8fde3540eca4f0e15c5e64,1000000000000000000000,3000230787205014037259,39329700236060029321077
0,11334831,2020-11-26T15:27:33Z,1606404453,0xbbbc35dfac3a00a03a8fde3540eca4f0e15c5e64,1000000000000000000000,2000071322858360607346,39011608404935764051207
0,11333345,2020-11-26T10:07:13Z,1606385233,0xced4df8eb3691facd180bf6d976cbab8483b3d5e,6000000000000000000,20700629468500563859,39748422056096773141501
0,11333238,2020-11-26T09:43:10Z,1606383790,0xced4df8eb3691facd180bf6d976cbab8483b3d5e,5000000000000000000,14700562032213131219,39742239745441111259259
0,11333132,2020-11-26T09:15:26Z,1606382126,0xbbbc35dfac3a00a03a8fde3540eca4f0e15c5e64,1000000000000000000000,1000000000000000000000,39737059183962485408692
0,11332169,2020-11-26T05:37:16Z,1606369036,0xced4df8eb3691facd180bf6d976cbab8483b3d5e,8000000000000000000,17700118888361731437,39304950161986079930594
0,11332117,2020-11-26T05:22:54Z,1606368174,0xced4df8eb3691facd180bf6d976cbab8483b3d5e,19400000000000000000,19400000000000000000,39306564675269132250560
0,11330974,2020-11-26T01:13:16Z,1606353196,0x7055fcc6d3a12e3a5344d79ed10fffbc4618ec64,2500000000000000000,2500004564536100229,39287786885280216652837
0,11330963,2020-11-26T01:11:33Z,1606353093,0xb564e7149d37ba3f17371ef4e1b86c86fde46e38,580000000000000000000,580000000000000000000,39285268814092325121980
0,11330960,2020-11-26T01:10:55Z,1606353055,0x316f99537b4bade5eea51073f1b7c38dfbf69a70,835000000000000000000,2020446511459098471848,38705264013732066603380
0,11329836,2020-11-25T20:59:20Z,1606337960,0x7b6f19356db16175ad5aa9225095b1fdefba692c,120000000000000000000,171992058306668902578,37871529489898901332799
0,11329094,2020-11-25T18:22:30Z,1606328550,0x7055fcc6d3a12e3a5344d79ed10fffbc4618ec64,8000000000000000000,8000000000000000000,37758388132613270514228
0,11327187,2020-11-25T11:10:50Z,1606302650,0x987fb317888cf344da7fc3836bcf62a9f6718858,700000000000000000000,700000000000000000000,40679699427949102086878
0,11324444,2020-11-25T00:59:39Z,1606265979,0x6666d278005f1e983b076909ff0e0f9ceb1d40ae,708749733486359000,708749733486359000,39975926770683697015105
0,11324017,2020-11-24T23:29:17Z,1606260557,0xb564e7149d37ba3f17371ef4e1b86c86fde46e38,2700000000000000000000,2700000000000000000000,40774515806974099187553
0,11323956,2020-11-24T23:14:55Z,1606259695,0x7b6f19356db16175ad5aa9225095b1fdefba692c,51979087265485530000,51979087265485530000,38074420191427034834170
0,11323422,2020-11-24T21:13:36Z,1606252416,0xadeeb9d09b8bcee10943198fb6f6a4229bab3675,2102000000000000000000,2102000000000000000000,38021606083622629072612
0,11323153,2020-11-24T20:19:10Z,1606249150,0x30ed5773e9c1023a266483d7860a2b19fa4c736c,80000000000000000000,180065468625126790477,35919226439680342735217
0,11323089,2020-11-24T20:06:43Z,1606248403,0x9732e2fd9c4557570d338a5300785cd64496a82d,800000000000000000000,800000000000000000000,35839136668417285231609
0,11321888,2020-11-24T15:43:15Z,1606232595,0x8be8247ef3a329b06cf3ce3d5b8ad3ca3ed642c0,238000000000000000000,238000000000000000000,35777574275271900169751
0,11321885,2020-11-24T15:42:46Z,1606232566,0x316f99537b4bade5eea51073f1b7c38dfbf69a70,1185000000000000000000,1185000000000000000000,35539570133797990015003
0,11321094,2020-11-24T12:45:44Z,1606221944,0xd7f0233f147de4e878c6a57e1b0b7baae4ac3516,96000000000000000000,96000000000000000000,34353541976052944278779
0,11317415,2020-11-23T23:17:16Z,1606173436,0x7dcd449912ee807f24046a7ed48e22071476fa2d,3000000000000000000,3000000000000000000,35110286729159612648456
0,11317074,2020-11-23T22:06:45Z,1606169205,0x9b95f760a7ebcd6dfbeb91facda9b8ac2296820f,1500000000000000000,3610354055821623254,35106824870915349558431
0,11313569,2020-11-23T09:07:47Z,1606122467,0x7f29af7083031878450380fec8c8ab7d485d7344,300000000000000000000,1592427941205241248481,38616845216608623739783
0,11307546,2020-11-22T10:49:17Z,1606042157,0x30ed5773e9c1023a266483d7860a2b19fa4c736c,100000000000000000000,100000000000000000000,41519909888991317549587
0,11306953,2020-11-22T08:35:34Z,1606034134,0xabf24875871f927754611fd456710f7f931b0c5b,2000000000000000000000,7001430799724469762204,41418736509926784202270
0,11301867,2020-11-21T13:56:33Z,1605966993,0xddd49a87ff8a024831643aa1a0d3c57b0d9bde8c,800000000000000000000,800000000000000000000,40718660551887699437992
0,11301675,2020-11-21T13:12:21Z,1605964341,0x0285c10aa06ac166f2576ab2d3473fc42cefb933,400000000000000000000,400000000000000000000,39918301416951144603730
0,11301658,2020-11-21T13:09:26Z,1605964166,0xac6559df1f410feba9a6cbf395272189461d8463,3000000000000000000000,3000000000000000000000,39518270185162638837351
0,11300799,2020-11-21T09:49:06Z,1605952146,0xabf24875871f927754611fd456710f7f931b0c5b,5000000000000000000000,5000000000000000000000,36527438087546634748438
0,11300287,2020-11-21T08:03:41Z,1605945821,0xf2d25fcb1d60213c5eea0da47d7c2801bf5c23fd,105000000000000000000,105000000000000000000,31526812384238415524209
0,11299711,2020-11-21T06:01:21Z,1605938481,0x30ecbbee0171c297d41e6e6863efa110887ed58f,2000000000000000000000,2000000000000000000000,31421111547185450448354
0,11298712,2020-11-21T02:19:00Z,1605925140,0x43d44c2ed2a21e1907ed0be18a0d972bf905b329,200000000000000000000,200000000000000000000,29445128443707979736081
0,11298663,2020-11-21T02:07:11Z,1605924431,0x95ac533cb91128aca8804d5049da16a132df89ff,100000000000000000000,750012879313599665485,29245075851951987337458
0,11298649,2020-11-21T02:05:37Z,1605924337,0x766337d18e12df977b5f54516b2333e39e7dcb5a,400000000000000000000,400000000000000000000,29145060915060557787624
0,11298196,2020-11-21T00:26:56Z,1605918416,0x95ac533cb91128aca8804d5049da16a132df89ff,100000000000000000000,550003520003708055201,28785289329670474899410
0,11298133,2020-11-21T00:13:02Z,1605917582,0x95ac533cb91128aca8804d5049da16a132df89ff,100000000000000000000,450002494270508525838,28685223944729478627431
0,11297938,2020-11-20T23:31:07Z,1605915067,0x95ac533cb91128aca8804d5049da16a132df89ff,350000000000000000000,350000000000000000000,29085293061417585194262
0,11296720,2020-11-20T18:57:34Z,1605898654,0x82e8936b187d83fd6eb2b7dab5b19556e9deff1c,44000000000000000000,98310529598494356595,28734024249148807729136
0,11293953,2020-11-20T08:43:29Z,1605861809,0x7f29af7083031878450380fec8c8ab7d485d7344,250000000000000000000,1291342125696566547662,28824174317679317563758
0,11293387,2020-11-20T06:37:14Z,1605854234,0xf69977a3a9c862c290c3f9f158a75629213e4593,125421000816730000,592026495741136111,28573590640228494661453
0,11291194,2020-11-19T22:27:03Z,1605824823,0xf69977a3a9c862c290c3f9f158a75629213e4593,253519068682305560,466568395250170347,28612597275669027143290
0,11290970,2020-11-19T21:38:01Z,1605821881,0xf69977a3a9c862c290c3f9f158a75629213e4593,213047593644211550,213047593644211550,28612111026424337475137
0,11289948,2020-11-19T17:54:51Z,1605808491,0xe914a2017c8e23d417bed7344afbdc4f50d8fa46,13275455002162644,13275455002162644,28610872693470963861935
0,11289924,2020-11-19T17:49:37Z,1605808177,0xe914a2017c8e23d417bed7344afbdc4f50d8fa46,13275431942791176,13275431942791176,28610847724623062769398
0,11283887,2020-11-18T19:43:50Z,1605728630,0xb7992598ac932fe2626d68a79bbd099fc293828b,8150000000000,46350060385370,28800505777664986126871
0,11282945,2020-11-18T16:18:32Z,1605716312,0xf2df969f59b2c86e4b230da88918cdebcfc4ccbc,500000000000000000000,500000000000000000000,28969642601480046282321
0,11281983,2020-11-18T12:39:32Z,1605703172,0x8e79ef9e545fa14e205d89970d50e7caa3456683,42000000000000000000,42000000000000000000,29917642108464987662906
0,11281440,2020-11-18T10:40:42Z,1605696042,0xd023a648cb418062ca3189472365c4da1bc56409,50000000000000000,50000000000000000,29875043175896100388243
0,11278175,2020-11-17T22:32:49Z,1605652369,0x2eb5162af8e14393ad9e277d2234152437f45577,16535914000000000000,16535914000000000000,30185016185385401316242
0,11274254,2020-11-17T08:13:27Z,1605600807,0xc2ce1ecbcc7f95a8f2a42dcd171e359fd52303ef,300000000000000000000,300000000000000000000,31930831106893535069055
0,11273482,2020-11-17T05:22:03Z,1605590523,0xb7992598ac932fe2626d68a79bbd099fc293828b,2400000000000,38185217017859,34182810809121432020568
0,11273444,2020-11-17T05:13:48Z,1605590028,0xb7992598ac932fe2626d68a79bbd099fc293828b,9300000000000,71570322784679,34182757707811996891268
0,11269765,2020-11-16T15:46:02Z,1605541562,0xe28efc12f69064245450b73469efb7232e5f7039,552042048258962000,552042048258962000,35404761805001859843998
0,11265908,2020-11-16T01:17:02Z,1605489422,0xda022032716e9c9c6a9fc581f5ebd7b73c597357,10000000000000000000,20011851984682781083,35814763324967154519349
0,11265783,2020-11-16T00:51:00Z,1605487860,0x895b3ad3246004f27d8ec02e435fd01fef7a9751,189644410651930860,189644410651930860,35804578818090446232363
0,11263877,2020-11-15T17:49:07Z,1605462547,0x563e8cb3055a3cc0502dc6d603f6dad21e1438ea,15000000000000000000,15000000000000000000,35816481602388348341169
0,11262394,2020-11-15T12:25:29Z,1605443129,0x9b95f760a7ebcd6dfbeb91facda9b8ac2296820f,400000000000000000,2105682524951551930,39295399869078842621060
0,11261389,2020-11-15T08:42:03Z,1605429723,0x7f29af7083031878450380fec8c8ab7d485d7344,250000000000000000000,1040015530712289606809,39603695197734493035707
0,11261346,2020-11-15T08:33:42Z,1605429222,0xf2af9fd1073b152ba2d9b04827eff7e7717bc607,4500000000000000000,69515222719353367881,39353615218965480932349
0,11260994,2020-11-15T07:19:15Z,1605424755,0xc73ce16033ca09903427524ef5b6c4e031f158fe,27905202441575020,27905202441575020,39361648918645742680560
0,11258477,2020-11-14T22:11:34Z,1605391894,0xdd8efd8b6029c92703514dc973b39095152ac5bb,18000000000000000,18000000000000000,39382476381634733125861
0,11258113,2020-11-14T20:54:22Z,1605387262,0x86af94e5e8d3d583575bbafdd2dcb6b898a555e4,1000000000000000000000,1000000000000000000000,39381773970818168813107
0,11257763,2020-11-14T19:34:07Z,1605382447,0x928efa31db4d805dc355945a5ab3c8c7a8db2fe2,5000000000000000000,5000000000000000000,38381145641087360520303
0,11257145,2020-11-14T17:25:31Z,1605374731,0x462d98d3ef1f6ae6ca42f0a551b9abf9da71dd8a,36890827179504634,36890827179504634,38380599976819811532732
0,11256165,2020-11-14T13:40:04Z,1605361204,0x851a5b5855efcca35b3ffc20514415c49abbb2a0,4799999999906940000,4799999999906940000,38953756031625726537554
0,11253306,2020-11-14T03:04:00Z,1605323040,0xcaf5fabbd6cc02a12b6cdcc29938e73cf103e6df,49000000000000000000,49000000000000000000,39101907226887854905520
0,11250283,2020-11-13T15:57:09Z,1605283029,0x1753758423d19d5ba583e99294b51c86b3f7e512,119690000000000000000,119690000000000000000,40736542374197010397423
0,11247233,2020-11-13T04:42:08Z,1605242528,0x0985224a811e65c235dbf4a2c2117712aabe4e39,1183748870395721000,1183748870395721000,41868540444615217532857
0,11245604,2020-11-12T22:45:00Z,1605221100,0xb7992598ac932fe2626d68a79bbd099fc293828b,89000000000000,248760382290461,41864028927561265805689
0,11244866,2020-11-12T20:04:25Z,1605211465,0xf9f048c4c86cb89e5c39ad94355ecd7aee56c606,220000000000000000000,220000000000000000000,41862521822848106838869
0,11242448,2020-11-12T11:08:15Z,1605179295,0x7f29af7083031878450380fec8c8ab7d485d7344,250000000000000000000,789291672791012689071,42020224724875792389977
0,11241781,2020-11-12T08:34:54Z,1605170094,0x8102a17654e8fc47724b918c08974c6384cfef7b,55002835900781526,55002835900781526,41768920935657190341448
0,11241776,2020-11-12T08:33:34Z,1605170014,0x7f29af7083031878450380fec8c8ab7d485d7344,250000000000000000000,539273998040490556247,41768855747124949626235
0,11241088,2020-11-12T06:03:22Z,1605161002,0xda022032716e9c9c6a9fc581f5ebd7b73c597357,10000000000000000000,10000000000000000000,41517469282523164700519
0,11237953,2020-11-11T18:30:11Z,1605119411,0x513a77309491d96a2ca13020161f978ea4c550b9,480488161921775200,480488161921775200,41571415309998281728477
0,11237452,2020-11-11T16:38:55Z,1605112735,0x5cfd0cddf989959a6a6c3ad985ce324460d46dfd,5000000000000000000000,8734574052943091749646,41569928532063630909795
0,11235451,2020-11-11T09:17:12Z,1605086232,0x7f29af7083031878450380fec8c8ab7d485d7344,250000000000000000000,289188018230367749345,36566826394706431654119
0,11233931,2020-11-11T03:45:52Z,1605066352,0x68c88fe8fee367d64fab809621c44dadf9bec2b7,5000000000000000000000,5000000000000000000000,36328298614700029695525
0,11231418,2020-11-10T18:31:41Z,1605033101,0xc424fe2f32371aecbe1e43d01a8f297c55b7767e,27977976393933660000,27977976393933660000,32029100023514807076187
0,11231275,2020-11-10T17:58:38Z,1605031118,0x4918151bfa7ad842f6f941aaac4052b671580bdb,3000000000000000000000,3000000000000000000000,32000938861059276097716
0,11229999,2020-11-10T13:08:54Z,1605013734,0xcb55d1c66e7c4cdee4be57936d9a5fa49f304ad7,59830000000000000000,59830000000000000000,29112931737177974730434
0,11229665,2020-11-10T11:53:36Z,1605009216,0xb7ae6069b68eef3f8148c71824864de8be5b6691,350000000000000000000,350000000000000000000,28992907259145059435268
0,11223580,2020-11-09T13:31:42Z,1604928702,0xbdeb184b2596e6e80306289eb4c52f1253ba720a,7000000000000000000,80000425552013254958,28678056568837433406113
0,11223391,2020-11-09T12:50:54Z,1604926254,0xbdeb184b2596e6e80306289eb4c52f1253ba720a,146000000000000000000,146000000000000000000,28889891181114655478061
0,11218305,2020-11-08T18:16:59Z,1604859419,0x330017a0dbf622b7beda5169d51530aa5f2be79a,10000000000000000,10000000000000000,32444334220224745045234
0,11218012,2020-11-08T17:08:22Z,1604855302,0x995b26e0c0b6acfea2ff7c0c6cd7db7a34736d92,240000000000000000,240000000000000000,32444007433987518859805
0,11216565,2020-11-08T11:50:27Z,1604836227,0x506bf27c20d5e1608c43f044d9cf982fb0164123,50000000000000000000,50000000000000000000,32442210457711288519845
0,11206683,2020-11-06T23:10:34Z,1604704234,0x66a6684edc043c17c4ff07fac81b04599e469706,100000000000000000000,400751828291176861436,36162968130902422195598
0,11205488,2020-11-06T18:46:00Z,1604688360,0x03bd77990f28a2393792fa111e553f4665121c88,9000000000000000000,9000000000000000000,36061432257684954098147
0,11205194,2020-11-06T17:39:42Z,1604684382,0x472a71255264121c40c74b3dcb23b54524ce7e28,151000000000000000000,240006873769646511533,36052057666152675060084
0,11203459,2020-11-06T11:13:13Z,1604661193,0x472a71255264121c40c74b3dcb23b54524ce7e28,89000000000000000000,89000000000000000000,49999495709831565238804
0,11200995,2020-11-06T02:21:11Z,1604629271,0x453620351f940925a62811291a367d0c69e2c79e,190000000000000000,190000000000000000,49924243344319977089980
0,11200946,2020-11-06T02:10:08Z,1604628608,0xbff32156e0c940662e6d430d79964a92862070f5,8450000000000000000,50004102170900777455,49923942198091544803086
0,11199737,2020-11-05T21:40:46Z,1604612446,0xa3cca126b35ddf353ffee812841e07664646da98,2000000000000000000,2000000000000000000,49912749926525918685033
0,11199042,2020-11-05T19:14:58Z,1604603698,0x9b95f760a7ebcd6dfbeb91facda9b8ac2296820f,2200000000000000000,2200000000000000000,49909172349571835710774
0,11198604,2020-11-05T17:38:44Z,1604597924,0xf2af9fd1073b152ba2d9b04827eff7e7717bc607,15000000000000000000,64847089550941761102,49905977809150507536133
0,11198490,2020-11-05T17:12:48Z,1604596368,0xf2af9fd1073b152ba2d9b04827eff7e7717bc607,15000000000000000000,49846830985957860966,49890719016511053566820
0,11194461,2020-11-05T02:21:59Z,1604542919,0x4814be124d7fe3b240eb46061f7ddfab468fe122,2020000000000000000,6405969997159014509,49959554125969770160250
0,11194225,2020-11-05T01:28:22Z,1604539702,0xb7002f353a38d969f70cea05e93491fb2b57918a,544040576419620800,544040576419620800,49957539177570572196560
0,11191810,2020-11-04T16:39:42Z,1604507982,0xf2af9fd1073b152ba2d9b04827eff7e7717bc607,12200000000000000000,34836212768437184681,49951474404600787301683
0,11190130,2020-11-04T10:27:06Z,1604485626,0x1753758423d19d5ba583e99294b51c86b3f7e512,3270000000000000000,3270000000000000000,49938692729687699160316
0,11188671,2020-11-04T04:58:02Z,1604465882,0x99817d63709adf41225ba38fcc263bd9ca67baa4,1903915258325295200,1903915258325295200,49933949508482168246030
0,11188525,2020-11-04T04:26:55Z,1604464015,0x84d34f4f83a87596cd3fb6887cff8f17bf5a7b83,3100000000000000000000,3100019552289231402246,49931707507131372235762
0,11188360,2020-11-04T03:51:45Z,1604461905,0x84d34f4f83a87596cd3fb6887cff8f17bf5a7b83,3100000000000000000000,3100000000000000000000,49931332704765361903212
0,11187787,2020-11-04T01:45:13Z,1604454313,0x849f17c54d6dda08162ef328131048d95b9b2c71,460000000000000000000,850220024046306952043,46830149759656151821578
0,11187594,2020-11-04T01:02:25Z,1604451745,0xc2a8728496be486950ab1754b8c7fe23f99c05a5,20000000000000000,38036683640426462,46369758274747687963635
0,11185905,2020-11-03T18:57:35Z,1604429855,0x4814be124d7fe3b240eb46061f7ddfab468fe122,4384261983067522000,4384261983067522000,46383731735655660922912
0,11185689,2020-11-03T18:12:02Z,1604427122,0xe6758e96dd182d4651df65f438646a950c5b959f,100000000000000000,100000000000000000,46382569506603105312133
0,11184961,2020-11-03T15:23:44Z,1604417024,0x4deb3edd991cfd2fcdaa6dcfe5f1743f6e7d16a6,12000000000000000000000,12000000000000000000000,46435264582242798105784
0,11181427,2020-11-03T02:11:32Z,1604369492,0x884823d4bb4eb5d9e926140e1227cc3d792a00a8,2000000000000000000,9006091795019999641,34668479817686283956734
0,11180108,2020-11-02T21:29:02Z,1604352542,0xa3cdf8d3b49ad4ed0f159c6b59ce4d49d79b945c,100000000000000000000,300172629379300722090,34800931808029435370931
0,11179929,2020-11-02T20:50:41Z,1604350241,0xf2df969f59b2c86e4b230da88918cdebcfc4ccbc,500000000000000000000,3007420242011362327285,34700696221264933670775
0,11179563,2020-11-02T19:21:26Z,1604344886,0x884823d4bb4eb5d9e926140e1227cc3d792a00a8,3000000000000000000,7005597719416323174,34200226588864542379434
0,11179482,2020-11-02T19:03:54Z,1604343834,0x884823d4bb4eb5d9e926140e1227cc3d792a00a8,1000000000000000000,4005585547258353125,34197122670779568549507
0,11179241,2020-11-02T18:12:07Z,1604340727,0xe35e7fd521fbcdb00d431282e22ee15ad948131b,1100000000000000000,1100000000000000000,34196913493387379055687
0,11178933,2020-11-02T17:08:31Z,1604336911,0x4814be124d7fe3b240eb46061f7ddfab468fe122,3669477633451375500,3669477633451375500,34195418378797414700513
0,11178769,2020-11-02T16:32:07Z,1604334727,0x5cfd0cddf989959a6a6c3ad985ce324460d46dfd,5000000000000000000000,23387141905524893001592,34191538557477762951275
0,11178345,2020-11-02T14:56:33Z,1604328993,0xb1adceddb2941033a090dd166a462fe1c2029484,5000000000000000000000,5000000000000000000000,31231005046601753812393
0,11177661,2020-11-02T12:34:14Z,1604320454,0x69354ead2216f71ab9aa7b7dbae0af31de615a82,491402747238316100,491402747238316100,26230940387088718056217
0,11177214,2020-11-02T10:51:41Z,1604314301,0x8d256ac5f8986c98ffc18859d9fe34efb5695c4e,60000000000000000000,60000000000000000000,26230085602610622377172
0,11175062,2020-11-02T02:54:08Z,1604285648,0xace4051f5e77a4d5f7cbc2117579476d668235c9,1612000000000000000000,1612000000000000000000,26168340067341466909187
0,11174668,2020-11-02T01:23:24Z,1604280204,0xbff32156e0c940662e6d430d79964a92862070f5,4000000000000000000,41509149369980448749,24556052978329294772036
0,11172025,2020-11-01T15:29:49Z,1604244589,0xbff32156e0c940662e6d430d79964a92862070f5,6000000000000000000,37506207047901326942,24561236117112420556731
0,11170614,2020-11-01T10:23:29Z,1604226209,0x66a6684edc043c17c4ff07fac81b04599e469706,100000000000000000000,300316768626649467810,24564217623456061749098
0,11170178,2020-11-01T08:50:21Z,1604220621,0xf776d80ffae3870a0a1c11e6fef0770bbb64f8e4,8000000000000000000,8000000000000000000,24463901136040578719711
0,11169605,2020-11-01T06:45:55Z,1604213155,0x5cfd0cddf989959a6a6c3ad985ce324460d46dfd,5000000000000000000000,18382032063089727052929,24455484592574990527631
0,11165393,2020-10-31T15:08:35Z,1604156915,0x86e723dd3c8e1dd390ca7cad8736963812bedfac,4000000000000000000,4000000000000000000,19454514068870518250861
0,11164764,2020-10-31T12:53:13Z,1604148793,0x0c0d1b059ff18290bd77e370802306ac420ba11c,60270945524314250,60270945524314250,19450201004943348335191
0,11164363,2020-10-31T11:28:36Z,1604143716,0xf2af9fd1073b152ba2d9b04827eff7e7717bc607,3600000000000000000,22614709161626304120,19449941147587164661059
0,11159165,2020-10-30T16:13:25Z,1604074405,0x5cfd0cddf989959a6a6c3ad985ce324460d46dfd,5000000000000000000000,13378368011540431751079,19445068700748571155078
0,11156731,2020-10-30T07:11:55Z,1604041915,0x5cfd0cddf989959a6a6c3ad985ce324460d46dfd,5000000000000000000000,8377872495285367148941,14444214385643662070591
0,11153404,2020-10-29T18:46:05Z,1603997165,0x42829b066e3b3d7e5596e4baae86ac8a8d5e566d,18000000000000000000,18000000000000000000,9753314713830897632827
0,11150606,2020-10-29T08:34:34Z,1603960474,0x95ac533cb91128aca8804d5049da16a132df89ff,100000000000000000000,100000000000000000000,10328302207247106883428
0,11150455,2020-10-29T08:00:59Z,1603958459,0x4814be124d7fe3b240eb46061f7ddfab468fe122,1514365717741657600,1514365717741657600,10228271227290712705991
0,11146539,2020-10-28T17:28:52Z,1603906132,0xa3cdf8d3b49ad4ed0f159c6b59ce4d49d79b945c,100000000000000000000,200000075984438581978,10265954508112966192190
0,11146501,2020-10-28T17:21:05Z,1603905665,0xa3cdf8d3b49ad4ed0f159c6b59ce4d49d79b945c,100000000000000000000,100000000000000000000,10165946783575376147554
0,11143905,2020-10-28T07:57:28Z,1603871848,0xf2d25fcb1d60213c5eea0da47d7c2801bf5c23fd,40000000000000000000,40000000000000000000,12452853756567980127848
0,11143770,2020-10-28T07:28:47Z,1603870127,0x0377fb8903f2ff18987436ff873a6a72fe37bbb9,40000000000000000000,40000000000000000000,12412816356094173985411
0,11142922,2020-10-28T04:19:23Z,1603858763,0x1f00ae0a9c9ce4e599fcd091829ff67df9e84661,53000000000000000000,53000000000000000000,12372582255474280710012
0,11142133,2020-10-28T01:31:30Z,1603848690,0x7b6f19356db16175ad5aa9225095b1fdefba692c,131878685445020550000,131878685445020550000,13512549430917889676036
0,11141742,2020-10-28T00:05:37Z,1603843537,0x82e8936b187d83fd6eb2b7dab5b19556e9deff1c,54000000000000000000,54000000000000000000,13441529420586183391494
0,11140745,2020-10-27T20:19:30Z,1603829970,0x02bef0f4d9e64e81e27a4c4fc29147b2f8926ff7,20000000000000000000,20000000000000000000,13387217459558064393471
0,11136173,2020-10-27T03:45:52Z,1603770352,0x5c7efb1067ef301046f25210720c161490017a8a,50000000000000000000,600303559609293664452,18126215179185836033245
0,11135330,2020-10-27T00:32:54Z,1603758774,0x5c7efb1067ef301046f25210720c161490017a8a,50000000000000000000,550290464695958878815,18075785041188254367637
0,11131916,2020-10-26T12:01:13Z,1603713673,0xf2af9fd1073b152ba2d9b04827eff7e7717bc607,19000000000000000000,19000000000000000000,18113016507530078073285
0,11129966,2020-10-26T04:43:45Z,1603687425,0xf14fc29a5a686c112df2780427fb25c1e44ed84a,40000000000000000,40000000000000000,18093009980028280827694
0,11129517,2020-10-26T03:01:53Z,1603681313,0x6981378e696b0dd0e585d4d519c98b8a2c5bc020,381155000000000000000,381155000000000000000,18092738031871618012584
0,11128881,2020-10-26T00:37:36Z,1603672656,0x5c7efb1067ef301046f25210720c161490017a8a,100000000000000000000,500198948173660100680,17711265920561985336044
0,11128619,2020-10-25T23:38:36Z,1603669116,0x6e43d04a2c8b8dc3a6fa9dd35711559b493543d1,10000000000000000000,10000000000000000000,17611136502571442542909
0,11128412,2020-10-25T22:52:44Z,1603666364,0xf2df969f59b2c86e4b230da88918cdebcfc4ccbc,500000000000000000000,2504090142730322361373,17601034350506788401827
0,11128297,2020-10-25T22:26:41Z,1603664801,0x4c6261eca5fa15fae6cc6c1ba3f872a7edfbeb6b,2642800000000000,2642800000000000,17100980247476944353812
0,11126632,2020-10-25T16:25:30Z,1603643130,0x60aa9b774bb1bb9292e6854d24d496bc7a45677b,20000000000000000000,42747502519760340200,17282750298562839832278
0,11126547,2020-10-25T16:05:21Z,1603641921,0x849f17c54d6dda08162ef328131048d95b9b2c71,142500000000000000000,389560782165055821916,17262709659799534776673
0,11126120,2020-10-25T14:25:00Z,1603635900,0x66a6684edc043c17c4ff07fac81b04599e469706,100000000000000000000,200096404863510349381,17120008285640689419255
0,11120715,2020-10-24T18:37:05Z,1603564625,0x0285c10aa06ac166f2576ab2d3473fc42cefb933,50000000000000000000,50000000000000000000,17067703679885309438438
0,11119960,2020-10-24T15:44:28Z,1603554268,0x849f17c54d6dda08162ef328131048d95b9b2c71,57000000000000000000,247016002217251874214,17017350558627120889877
0,11117898,2020-10-24T08:12:31Z,1603527151,0x5c7efb1067ef301046f25210720c161490017a8a,200000000000000000000,400077900758587727333,17019427458025983879504
0,11116890,2020-10-24T04:29:16Z,1603513756,0x849f17c54d6dda08162ef328131048d95b9b2c71,190000000000000000000,190000000000000000000,16818964024952942693384
0,11115092,2020-10-23T21:53:06Z,1603489986,0xc2a8728496be486950ab1754b8c7fe23f99c05a5,20000000000000000,20000000000000000,16628157393263563661257
0,11114319,2020-10-23T19:00:44Z,1603479644,0x6b7a6bf32d124e83105ad55b75b2e5c0a1bb7382,500000000000000000,510000097898094863,21631896135812643923766
0,11114057,2020-10-23T17:58:19Z,1603475899,0xe255d68563c974ac061484cece4e57de02a4e0da,240135660187558300,240135660187558300,21746283241930411436997
0,11114028,2020-10-23T17:50:40Z,1603475440,0x6b7a6bf32d124e83105ad55b75b2e5c0a1bb7382,10000000000000000,10000000000000000,21746021874079429516846
0,11113139,2020-10-23T14:45:51Z,1603464351,0xfab90d837b82ec306257115c022a624049d2ec21,400000000000000000000,400000000000000000000,21745361029056529636755
0,11110793,2020-10-23T05:54:47Z,1603432487,0x1e5b5cf3ce6fa10ef40d2a3d06d7bc62d8d032cc,25000000000000000000,25000000000000000000,21343682005970211523634
