,blockNumber,timestamp_iso8601,timestamp_unixtime,payer,borrower,repayAmount,accountBorrows,totalBorrows
0,11644793,2021-01-13T05:40:17Z,1610516417,0xe0497d23c68118db8f1e8439864c6774dfe0e825,0xe0497d23c68118db8f1e8439864c6774dfe0e825,100131768260507664360,0,32785659011047366141796
0,11643372,2021-01-13T00:12:10Z,1610496730,0xcbd6b0dee49eea88a3343ff4e5a2423586b4c1d6,0xcbd6b0dee49eea88a3343ff4e5a2423586b4c1d6,2327153498284780681,0,32883784619229189444708
0,11641459,2021-01-12T17:18:02Z,1610471882,0x06f8f66648cac8bd39e9cce036094ef4dd1b504b,0x06f8f66648cac8bd39e9cce036094ef4dd1b504b,4006434864495577249,0,32882936318164325308249
0,11638160,2021-01-12T05:13:33Z,1610428413,0x86af94e5e8d3d583575bbafdd2dcb6b898a555e4,0x86af94e5e8d3d583575bbafdd2dcb6b898a555e4,102694481720695122263,897780996992277227709,32883202647885868398960
0,11632841,2021-01-11T09:43:31Z,1610358211,0xf2af9fd1073b152ba2d9b04827eff7e7717bc607,0xf2af9fd1073b152ba2d9b04827eff7e7717bc607,10421525990000000000,23143344704012798553,32979884429656879569644
0,11630463,2021-01-11T00:51:45Z,1610326305,0xb1adceddb2941033a090dd166a462fe1c2029484,0xb1adceddb2941033a090dd166a462fe1c2029484,350273242672301725973,0,32987621412033540252502
0,11625198,2021-01-10T05:31:16Z,1610256676,0x7b72e661c9e2cf1c0b7a66e5761fcaf3ddf840ff,0x7b72e661c9e2cf1c0b7a66e5761fcaf3ddf840ff,8377374658919139,0,32981899495410396718795
0,11625100,2021-01-10T05:11:47Z,1610255507,0x5db63f987817910bbb9656b5210990408d3831fb,0x5db63f987817910bbb9656b5210990408d3831fb,61063401198810305,0,32981806575914645932587
0,11624691,2021-01-10T03:44:40Z,1610250280,0xe422b486174f044f9260858c61381710c406fc85,0xe422b486174f044f9260858c61381710c406fc85,5000000000000000000,33227835797522,32981444777011370833761
0,11622000,2021-01-09T17:49:54Z,1610214594,0x68c88fe8fee367d64fab809621c44dadf9bec2b7,0x68c88fe8fee367d64fab809621c44dadf9bec2b7,42500000000000000000,388371028756766039378,31573265192169697660327
0,11619541,2021-01-09T08:31:16Z,1610181076,0xc424fe2f32371aecbe1e43d01a8f297c55b7767e,0xc424fe2f32371aecbe1e43d01a8f297c55b7767e,0,0,31613401434433895727916
0,11619504,2021-01-09T08:22:08Z,1610180528,0xc424fe2f32371aecbe1e43d01a8f297c55b7767e,0xc424fe2f32371aecbe1e43d01a8f297c55b7767e,24010214838682,0,31613365888963569269897
0,11619466,2021-01-09T08:14:44Z,1610180084,0xf2af9fd1073b152ba2d9b04827eff7e7717bc607,0xf2af9fd1073b152ba2d9b04827eff7e7717bc607,7569494870000000000,33550201694749645074,31613329406881902520646
0,11612135,2021-01-08T05:32:01Z,1610083921,0xfab90d837b82ec306257115c022a624049d2ec21,0xfab90d837b82ec306257115c022a624049d2ec21,58377265070593109883,0,31463930195425468443464
0,11612095,2021-01-08T05:24:37Z,1610083477,0x2b1e66c814e5e96189273f6c4fed7b701c1006f1,0x2b1e66c814e5e96189273f6c4fed7b701c1006f1,7920201569904669000,561633541824212,31522269618069668476344
0,11609140,2021-01-07T18:20:05Z,1610043605,0x2ede18cb7fea57f5e8e7e555f80fab4d49aca234,0x2ede18cb7fea57f5e8e7e555f80fab4d49aca234,50000000000000000000,431412809626856605,31519474540147107201382
0,11609008,2021-01-07T17:44:26Z,1610041466,0xfb71f273284e52e6191b061052c298f10c2a6817,0xfb71f273284e52e6191b061052c298f10c2a6817,122085024418359413,0,31569349524223984758596
0,11608533,2021-01-07T15:59:22Z,1610035162,0x68c88fe8fee367d64fab809621c44dadf9bec2b7,0x68c88fe8fee367d64fab809621c44dadf9bec2b7,189208040000000000000,430695956214143377222,31569021353893683449352
0,11603488,2021-01-06T21:24:51Z,1609968291,0x472a71255264121c40c74b3dcb23b54524ce7e28,0x472a71255264121c40c74b3dcb23b54524ce7e28,58131569143311562258,0,30903520894763596696863
0,11603246,2021-01-06T20:33:16Z,1609965196,0x472a71255264121c40c74b3dcb23b54524ce7e28,0x472a71255264121c40c74b3dcb23b54524ce7e28,408043242754103980823,58131152053625461072,30961430316352702200091
0,11603098,2021-01-06T19:59:44Z,1609963184,0x472a71255264121c40c74b3dcb23b54524ce7e28,0x472a71255264121c40c74b3dcb23b54524ce7e28,194921032253295500934,466172330933983662383,31369334678392595610688
0,11600227,2021-01-06T09:34:21Z,1609925661,0x472a71255264121c40c74b3dcb23b54524ce7e28,0x472a71255264121c40c74b3dcb23b54524ce7e28,114526287660210048369,661036397921236227823,31211542605156395733817
0,11595250,2021-01-05T15:10:01Z,1609859401,0x1d52f101b0826815a96b892dba99e7865796996c,0x1d52f101b0826815a96b892dba99e7865796996c,3000388072331222003,0,31070346650114631629034
0,11593851,2021-01-05T10:01:28Z,1609840888,0x6ae21cd82f19a5a6bcd204932a40bd6943729dee,0x6ae21cd82f19a5a6bcd204932a40bd6943729dee,4268986078484631904,0,31071778913408293109991
0,11591735,2021-01-05T02:11:16Z,1609812676,0x3baa0bbefad779f6ac5821bd2f453e70066ee341,0x3baa0bbefad779f6ac5821bd2f453e70066ee341,75000000000000000000,5817879367257422,31073975580968942545935
0,11590844,2021-01-04T22:55:26Z,1609800926,0xc2ce1ecbcc7f95a8f2a42dcd171e359fd52303ef,0xc2ce1ecbcc7f95a8f2a42dcd171e359fd52303ef,25043618730248347548,0,31145101080699691257280
0,11590678,2021-01-04T22:15:25Z,1609798525,0x13e252df0cafe34116cec052177b7540afc75f76,0x13e252df0cafe34116cec052177b7540afc75f76,1508147930002242822448,0,31169980911124432505802
0,11590443,2021-01-04T21:25:11Z,1609795511,0x8da6546264714cc6b491374dd25b3ed6af8b4f91,0x8da6546264714cc6b491374dd25b3ed6af8b4f91,402189689503850150735,0,32673878014807864470517
0,11590405,2021-01-04T21:17:05Z,1609795025,0xa626bd40a8c88f59a4cf9b1821a7bd71fad96285,0xa626bd40a8c88f59a4cf9b1821a7bd71fad96285,150028476443759732913,89876780456583550,33076026394570501880341
0,11590218,2021-01-04T20:37:47Z,1609792667,0xf9768bfed50b506c5536188af0fdd8d0190a847e,0xf9768bfed50b506c5536188af0fdd8d0190a847e,100000065465089493911,542418803246011755,33225850113725556900361
0,11589828,2021-01-04T19:11:38Z,1609787498,0x549c0421c69be943a2a60e76b19b4a801682cbd3,0x549c0421c69be943a2a60e76b19b4a801682cbd3,971253836413376346751,0,33325424487013806659671
0,11588965,2021-01-04T16:04:08Z,1609776248,0x1961b28e94557c7d6275cfa96c2535dfe20a0309,0x1961b28e94557c7d6275cfa96c2535dfe20a0309,711587912044857741199,0,34220693790256484511260
0,11588450,2021-01-04T14:16:25Z,1609769785,0x68c88fe8fee367d64fab809621c44dadf9bec2b7,0x68c88fe8fee367d64fab809621c44dadf9bec2b7,1197453846450000000000,619521342897561307091,34931677774150867627442
0,11587931,2021-01-04T12:16:29Z,1609762589,0xee2826453a4fd5afeb7ceffeef3ffa2320081268,0xee2826453a4fd5afeb7ceffeef3ffa2320081268,94775844080980606600,0,36128489380557895069846
0,11587139,2021-01-04T09:21:08Z,1609752068,0x4960170d73f32f6e28302cd3f356e284034f2880,0x4960170d73f32f6e28302cd3f356e284034f2880,6480510364340323786187,0,36222220643998449598109
0,11586785,2021-01-04T07:57:53Z,1609747073,0x779e5fee250090cd41f021c8d3bb5b67d2c9fdca,0x779e5fee250090cd41f021c8d3bb5b67d2c9fdca,150011063072388798239,0,42702096651386561176952
0,11586689,2021-01-04T07:38:36Z,1609745916,0xfff9182d3b128d28b2abd4cae102a9e031b3e1f6,0xfff9182d3b128d28b2abd4cae102a9e031b3e1f6,12000000000000000000000,1335458827343701176,42851934602200065682000
0,11586344,2021-01-04T06:18:42Z,1609741122,0x68c88fe8fee367d64fab809621c44dadf9bec2b7,0x68c88fe8fee367d64fab809621c44dadf9bec2b7,1001622930546716183386,1816824072405036083008,54850965716540107485108
0,11586257,2021-01-04T06:00:06Z,1609740006,0xee2826453a4fd5afeb7ceffeef3ffa2320081268,0xee2826453a4fd5afeb7ceffeef3ffa2320081268,18000000000000000000000,94769217888843215660,55852336181432966214844
0,11585967,2021-01-04T04:55:37Z,1609736137,0x57ef012861c4937a76b5d6061be800199a2b9100,0x57ef012861c4937a76b5d6061be800199a2b9100,8022161003723234722424,21137548371768349080,73850929759705268042908
0,11585856,2021-01-04T04:28:59Z,1609734539,0xcbd6b0dee49eea88a3343ff4e5a2423586b4c1d6,0xcbd6b0dee49eea88a3343ff4e5a2423586b4c1d6,547539717677580900716,2322827431078028943,81872439408030552643647
0,11585343,2021-01-04T02:40:54Z,1609728054,0x0d38fa1382f809e138be003ed018229b83eb9146,0x0d38fa1382f809e138be003ed018229b83eb9146,2467510561530983,0,78766550809246592307273
0,11585281,2021-01-04T02:26:39Z,1609727199,0x30ed5773e9c1023a266483d7860a2b19fa4c736c,0x30ed5773e9c1023a266483d7860a2b19fa4c736c,385404160595813947558,0,78766147963602229218343
0,11585222,2021-01-04T02:12:59Z,1609726379,0xe2bb94210b41ce4c01b9b97f3ac62e728e472f9c,0xe2bb94210b41ce4c01b9b97f3ac62e728e472f9c,2575787774979984706846,0,79151141507094066028710
0,11585071,2021-01-04T01:39:04Z,1609724344,0x6cf7538744dc6a1416eb2a9dfd2daf2c9a829832,0x6cf7538744dc6a1416eb2a9dfd2daf2c9a829832,564129176811065411657,0,81725799581585484710736
0,11584901,2021-01-04T01:00:17Z,1609722017,0x339dab47bdd20b4c05950c4306821896cfb1ff1a,0x339dab47bdd20b4c05950c4306821896cfb1ff1a,6485662416265432500000,3866086657070177407,73788769086240308052753
0,11583743,2021-01-03T20:34:47Z,1609706087,0x5398850a9399da87624874704feaa8a9c6c4089b,0x5398850a9399da87624874704feaa8a9c6c4089b,1105338775312427435197,256542023839664053,80265981105191622808832
0,11583335,2021-01-03T19:09:13Z,1609700953,0x99fd1378ca799ed6772fe7bcdc9b30b389518962,0x99fd1378ca799ed6772fe7bcdc9b30b389518962,1153646246415863161898,0,81368261832513446516041
0,11581645,2021-01-03T12:55:38Z,1609678538,0xf2af9fd1073b152ba2d9b04827eff7e7717bc607,0xf2af9fd1073b152ba2d9b04827eff7e7717bc607,7553313580551884927,41060401051066716158,82508894542132436121496
0,11579065,2021-01-03T03:24:28Z,1609644268,0x0150bc2a8df90328c6b957ed03a8725462d0b4bb,0x0150bc2a8df90328c6b957ed03a8725462d0b4bb,60062421517057875364,0,82346306578507002974591
0,11578932,2021-01-03T02:56:28Z,1609642588,0x1c385edf4b687db1472506447348a9e62e1e5edb,0x1c385edf4b687db1472506447348a9e62e1e5edb,85380000000000000000,464391645483610,82405326384081862256472
0,11578017,2021-01-02T23:30:26Z,1609630226,0x3991adbdf461d6817734555efdc8ef056fefbf21,0x3991adbdf461d6817734555efdc8ef056fefbf21,8036196987762183093714,0,74458553419713770930342
0,11577562,2021-01-02T21:47:36Z,1609624056,0x987fb317888cf344da7fc3836bcf62a9f6718858,0x987fb317888cf344da7fc3836bcf62a9f6718858,1205375920750069922120,0,81286136162860552527819
0,11577405,2021-01-02T21:13:56Z,1609622036,0x2a25e52ea2b404714414e193cd5e58867d5c5373,0x2a25e52ea2b404714414e193cd5e58867d5c5373,7022128289601624527,0,82490215937648044818459
0,11576664,2021-01-02T18:33:33Z,1609612413,0x7f29af7083031878450380fec8c8ab7d485d7344,0x7f29af7083031878450380fec8c8ab7d485d7344,348001000000000000000,809419415236399191089,82191115138525858787029
0,11571556,2021-01-01T23:58:33Z,1609545513,0xfab90d837b82ec306257115c022a624049d2ec21,0xfab90d837b82ec306257115c022a624049d2ec21,197118366644739110435,58245264213209004461,82312342065598935067370
0,11571071,2021-01-01T22:09:43Z,1609538983,0x93b6b050f87c1dc865ce09d5c42a4f4ca48df1d4,0x93b6b050f87c1dc865ce09d5c42a4f4ca48df1d4,470254711101823204,0,82500145277901372603521
0,11570612,2021-01-01T20:26:34Z,1609532794,0x93b6b050f87c1dc865ce09d5c42a4f4ca48df1d4,0x93b6b050f87c1dc865ce09d5c42a4f4ca48df1d4,908213951691078214,470204476923660072,82316806859609117889131
0,11570429,2021-01-01T19:47:10Z,1609530430,0x7f29af7083031878450380fec8c8ab7d485d7344,0x7f29af7083031878450380fec8c8ab7d485d7344,648303000000000000000,1156461017613639218684,81854216572150423486853
0,11569697,2021-01-01T16:59:02Z,1609520342,0xe2bb94210b41ce4c01b9b97f3ac62e728e472f9c,0xe2bb94210b41ce4c01b9b97f3ac62e728e472f9c,13695208882919641140,2571174541554764649188,82489401159454163267255
0,11569684,2021-01-01T16:56:29Z,1609520189,0xace4051f5e77a4d5f7cbc2117579476d668235c9,0xace4051f5e77a4d5f7cbc2117579476d668235c9,68432483741327674567,0,82502887067358459032455
0,11569066,2021-01-01T14:48:31Z,1609512511,0x125fc6975d432c792356965b9d401c03469cf4eb,0x125fc6975d432c792356965b9d401c03469cf4eb,273495887923670,0,82561179058431872823076
0,11568000,2021-01-01T11:00:01Z,1609498801,0xf84409d479364edfc7173d97a104a15aeb448c08,0xf84409d479364edfc7173d97a104a15aeb448c08,2487900000000000000,30202406372520782,82542005506804518525015
0,11566854,2021-01-01T06:31:34Z,1609482694,0xadeeb9d09b8bcee10943198fb6f6a4229bab3675,0xadeeb9d09b8bcee10943198fb6f6a4229bab3675,721233977686708156,0,82523290012331893644110
0,11565181,2021-01-01T00:34:42Z,1609461282,0xe2bb94210b41ce4c01b9b97f3ac62e728e472f9c,0xe2bb94210b41ce4c01b9b97f3ac62e728e472f9c,399458045000000000000,2582287348316266556961,82119168679301668234693
0,11564651,2020-12-31T22:37:13Z,1609454233,0xe2bb94210b41ce4c01b9b97f3ac62e728e472f9c,0xe2bb94210b41ce4c01b9b97f3ac62e728e472f9c,15350931168482248132,2981319371214845454519,82506836730815879979330
0,11563454,2020-12-31T18:07:14Z,1609438034,0x472a71255264121c40c74b3dcb23b54524ce7e28,0x472a71255264121c40c74b3dcb23b54524ce7e28,332809398890903250103,9677898829257517803,81931282969357598003574
0,11563374,2020-12-31T17:48:56Z,1609436936,0x324e0b53cefa84cf970833939249880f814557c6,0x324e0b53cefa84cf970833939249880f814557c6,240452072785302568053,0,82262106742576267760821
0,11563047,2020-12-31T16:33:56Z,1609432436,0xe2bb94210b41ce4c01b9b97f3ac62e728e472f9c,0xe2bb94210b41ce4c01b9b97f3ac62e728e472f9c,5337789334103244913,2995277166458186069183,82424131233518542157719
0,11562837,2020-12-31T15:45:51Z,1609429551,0x02bef0f4d9e64e81e27a4c4fc29147b2f8926ff7,0x02bef0f4d9e64e81e27a4c4fc29147b2f8926ff7,20372279553606674489,0,82423942753602029464179
0,11562734,2020-12-31T15:24:01Z,1609428241,0x68c88fe8fee367d64fab809621c44dadf9bec2b7,0x68c88fe8fee367d64fab809621c44dadf9bec2b7,15593828372149624491,2808376420309290778318,82441954987976082420534
0,11562515,2020-12-31T14:34:04Z,1609425244,0x125fc6975d432c792356965b9d401c03469cf4eb,0x125fc6975d432c792356965b9d401c03469cf4eb,30048900000000000000,273051649980478,82453602220452279811539
0,11561242,2020-12-31T10:02:04Z,1609408924,0xa7ad402ac8b1a27633ad5f667e237e1d5e823317,0xa7ad402ac8b1a27633ad5f667e237e1d5e823317,6008256797786240022415,0,76437681304372156755594
0,11561072,2020-12-31T09:23:43Z,1609406623,0xfab90d837b82ec306257115c022a624049d2ec21,0xfab90d837b82ec306257115c022a624049d2ec21,47959979155220340000,254733264352695715645,82442602691660132795868
0,11560779,2020-12-31T08:24:23Z,1609403063,0x0d38fa1382f809e138be003ed018229b83eb9146,0x0d38fa1382f809e138be003ed018229b83eb9146,92025233984820311481,2457858082440784,81028127102209558279779
0,11560556,2020-12-31T07:34:49Z,1609400089,0xfb71f273284e52e6191b061052c298f10c2a6817,0xfb71f273284e52e6191b061052c298f10c2a6817,1385000000000000000000,121505426988728331,81116020242453209280284
0,11560229,2020-12-31T06:21:23Z,1609395683,0x5db63f987817910bbb9656b5210990408d3831fb,0x5db63f987817910bbb9656b5210990408d3831fb,350335169666007895122,60738880573429016,82147254338572188319978
0,11560118,2020-12-31T05:52:18Z,1609393938,0xadeeb9d09b8bcee10943198fb6f6a4229bab3675,0xadeeb9d09b8bcee10943198fb6f6a4229bab3675,1401154805000000000000,720036694707376353,81110461130225911726670
0,11559434,2020-12-31T03:19:15Z,1609384755,0xe3e39161d35e9a81edec667a5387bfae85752854,0xe3e39161d35e9a81edec667a5387bfae85752854,100095548205875377295,0,82405978840443196064073
0,11558868,2020-12-31T01:14:25Z,1609377265,0x95ac533cb91128aca8804d5049da16a132df89ff,0x95ac533cb91128aca8804d5049da16a132df89ff,700582492758001292079,0,81694329234773347799124
0,11558704,2020-12-31T00:35:09Z,1609374909,0xadeeb9d09b8bcee10943198fb6f6a4229bab3675,0xadeeb9d09b8bcee10943198fb6f6a4229bab3675,100000000919716306494,1401455716761299389565,82393663272028972183370
0,11558465,2020-12-30T23:44:42Z,1609371882,0xadeeb9d09b8bcee10943198fb6f6a4229bab3675,0xadeeb9d09b8bcee10943198fb6f6a4229bab3675,300000000000000000000,1501422555688544656506,82201842174802179335212
0,11558259,2020-12-30T22:58:20Z,1609369100,0x7f29af7083031878450380fec8c8ab7d485d7344,0x7f29af7083031878450380fec8c8ab7d485d7344,156102572863522020030,1799714983702233042890,82352093073283528467020
0,11554943,2020-12-30T10:54:48Z,1609325688,0x762d5548ea30bbf09adb153d0a0ceae75ab418cf,0x762d5548ea30bbf09adb153d0a0ceae75ab418cf,13000000000000000000,3019933211161110,74995390251283907368243
0,11553954,2020-12-30T07:10:41Z,1609312241,0x658f225989f6406aed8ef5a054e493b3a1eabcdf,0x658f225989f6406aed8ef5a054e493b3a1eabcdf,93685619720892480000,12424421861129591,74914365670250056293889
0,11552616,2020-12-30T02:24:57Z,1609295097,0x324e0b53cefa84cf970833939249880f814557c6,0x324e0b53cefa84cf970833939249880f814557c6,60000000000000000000,240001479269192118877,56089363062133229486414
0,11551462,2020-12-29T22:01:36Z,1609279296,0xc2a8728496be486950ab1754b8c7fe23f99c05a5,0xc2a8728496be486950ab1754b8c7fe23f99c05a5,3231725638940723,17159899231028993,34223884008744664486899
0,11546109,2020-12-29T02:01:41Z,1609207301,0xf84409d479364edfc7173d97a104a15aeb448c08,0xf84409d479364edfc7173d97a104a15aeb448c08,1492249812612172024,2509894160163750191,33817282287422246899664
0,11544456,2020-12-28T19:51:59Z,1609185119,0xe35e7fd521fbcdb00d431282e22ee15ad948131b,0xe35e7fd521fbcdb00d431282e22ee15ad948131b,4735919348664,0,33816694619308513088525
0,11543675,2020-12-28T17:07:13Z,1609175233,0x86af94e5e8d3d583575bbafdd2dcb6b898a555e4,0x86af94e5e8d3d583575bbafdd2dcb6b898a555e4,304122877859405131643,0,33815712218225495024468
0,11540593,2020-12-28T05:59:03Z,1609135143,0xda022032716e9c9c6a9fc581f5ebd7b73c597357,0xda022032716e9c9c6a9fc581f5ebd7b73c597357,9505123954826679471,0,34115897427480669481369
0,11538049,2020-12-27T20:36:26Z,1609101386,0x691d4172331a11912c6d0e6d1a002e3d7ced6a66,0x691d4172331a11912c6d0e6d1a002e3d7ced6a66,4000000000000000000,0,34122147969189367996555
0,11537453,2020-12-27T18:25:48Z,1609093548,0xa5c3a513645a9a00cb561fed40438e9dfe0d6a69,0xa5c3a513645a9a00cb561fed40438e9dfe0d6a69,87110100165669627598,0,34117386270500753821124
0,11536719,2020-12-27T15:46:44Z,1609084004,0x8be8247ef3a329b06cf3ce3d5b8ad3ca3ed642c0,0x8be8247ef3a329b06cf3ce3d5b8ad3ca3ed642c0,204678601387562791957,0,34203553863304400421014
0,11536568,2020-12-27T15:16:28Z,1609082188,0x8be8247ef3a329b06cf3ce3d5b8ad3ca3ed642c0,0x8be8247ef3a329b06cf3ce3d5b8ad3ca3ed642c0,147282719722379445380,204677435771739812843,34408036514651608690872
0,11535700,2020-12-27T12:01:02Z,1609070462,0x068a01a3443df8230d423af83110d278d8dc9018,0x068a01a3443df8230d423af83110d278d8dc9018,191325384670799192752,0,34554184459832725391992
0,11529809,2020-12-26T14:18:33Z,1608992313,0x68c88fe8fee367d64fab809621c44dadf9bec2b7,0x68c88fe8fee367d64fab809621c44dadf9bec2b7,21573939695344686039,1817663451257639043081,34735756902188346841579
0,11528314,2020-12-26T08:53:23Z,1608972803,0x7f29af7083031878450380fec8c8ab7d485d7344,0x7f29af7083031878450380fec8c8ab7d485d7344,57534674895161633508,1952594006501148575463,34753367308358392069133
0,11526961,2020-12-26T03:58:54Z,1608955134,0x7b6f19356db16175ad5aa9225095b1fdefba692c,0x7b6f19356db16175ad5aa9225095b1fdefba692c,171488381993883861582,0,34809119480788325255350
0,11526847,2020-12-26T03:33:15Z,1608953595,0x7b6f19356db16175ad5aa9225095b1fdefba692c,0x7b6f19356db16175ad5aa9225095b1fdefba692c,134934839700119446554,171487639315217063814,34980456369422080297308
0,11524353,2020-12-25T18:14:17Z,1608920057,0x549c0421c69be943a2a60e76b19b4a801682cbd3,0x549c0421c69be943a2a60e76b19b4a801682cbd3,471819853717468444204,306777696051235279303,35112048532124642439316
0,11522737,2020-12-25T12:13:28Z,1608898408,0xfab90d837b82ec306257115c022a624049d2ec21,0xfab90d837b82ec306257115c022a624049d2ec21,58743608851782156000,301951035232594012876,35581647774792315108771
0,11520741,2020-12-25T05:01:03Z,1608872463,0x7410bd93979c66107b81a767ce35e8420ac1e1ab,0x7410bd93979c66107b81a767ce35e8420ac1e1ab,45060269364264807847,0,35637640741234657957955
0,11518819,2020-12-24T21:43:57Z,1608846237,0x60ee7fa57eebb8f57d0c17549e4c50603d3dca38,0x60ee7fa57eebb8f57d0c17549e4c50603d3dca38,25289023268348329022,0,35680047104504420904493
0,11517504,2020-12-24T16:52:37Z,1608828757,0x66a6684edc043c17c4ff07fac81b04599e469706,0x66a6684edc043c17c4ff07fac81b04599e469706,301298675906640587465,4660213479501461443,35703517711295343337538
0,11515351,2020-12-24T08:55:19Z,1608800119,0xf2af9fd1073b152ba2d9b04827eff7e7717bc607,0xf2af9fd1073b152ba2d9b04827eff7e7717bc607,9241219584259073509,48310583391603461040,36001791596069140927655
0,11515116,2020-12-24T08:04:09Z,1608797049,0x30ed5773e9c1023a266483d7860a2b19fa4c736c,0x30ed5773e9c1023a266483d7860a2b19fa4c736c,79045648818537153417,382869378448060473117,36010702515364217021101
0,11510001,2020-12-23T13:05:22Z,1608728722,0xa3cdf8d3b49ad4ed0f159c6b59ce4d49d79b945c,0xa3cdf8d3b49ad4ed0f159c6b59ce4d49d79b945c,100150664839491725663,0,36082530776755284957010
0,11504209,2020-12-22T15:52:25Z,1608652345,0xbbbc35dfac3a00a03a8fde3540eca4f0e15c5e64,0xbbbc35dfac3a00a03a8fde3540eca4f0e15c5e64,449868963913914257240,0,36062200188140003698396
0,11502580,2020-12-22T09:56:29Z,1608630989,0x9ccf93089cb14f94baeb8822f8ceffd91bd71649,0x9ccf93089cb14f94baeb8822f8ceffd91bd71649,10164850552745235,0,36509720665914114203898
0,11500686,2020-12-22T02:55:46Z,1608605746,0xace4051f5e77a4d5f7cbc2117579476d668235c9,0xace4051f5e77a4d5f7cbc2117579476d668235c9,379388265163582592433,68066380334980004335,36392011275740526612048
0,11498745,2020-12-21T19:54:35Z,1608580475,0x86af94e5e8d3d583575bbafdd2dcb6b898a555e4,0x86af94e5e8d3d583575bbafdd2dcb6b898a555e4,213709601236214614574,303597011343303472840,36762565844855628001848
0,11498611,2020-12-21T19:23:32Z,1608578612,0xe1617b7c488431e9d89d8d4bf44698986b3a53fd,0xe1617b7c488431e9d89d8d4bf44698986b3a53fd,3000000000000000000,197520507741616,36976077807063444306819
0,11497794,2020-12-21T16:12:55Z,1608567175,0xbbbc35dfac3a00a03a8fde3540eca4f0e15c5e64,0xbbbc35dfac3a00a03a8fde3540eca4f0e15c5e64,664603440785896825026,449754715350443147346,36975872690295790473666
0,11486810,2020-12-19T23:56:59Z,1608422219,0xbbbc35dfac3a00a03a8fde3540eca4f0e15c5e64,0xbbbc35dfac3a00a03a8fde3540eca4f0e15c5e64,635585644631268122432,1113858928261424223547,37474654110495886685471
0,11485309,2020-12-19T18:26:31Z,1608402391,0xbbbc35dfac3a00a03a8fde3540eca4f0e15c5e64,0xbbbc35dfac3a00a03a8fde3540eca4f0e15c5e64,638456662561790707842,1749335759551107361451,38105370452853991464810
0,11483335,2020-12-19T11:16:45Z,1608376605,0xa1efa0adecb7f5691605899d13285928ae025844,0xa1efa0adecb7f5691605899d13285928ae025844,129410579450553310534,0,38690623147188110632651
0,11480270,2020-12-18T23:51:02Z,1608335462,0x4deb3edd991cfd2fcdaa6dcfe5f1743f6e7d16a6,0x4deb3edd991cfd2fcdaa6dcfe5f1743f6e7d16a6,2126348271677670423593,16046866543950732117588,38815030204022492127412
0,11480112,2020-12-18T23:16:49Z,1608333409,0x84d34f4f83a87596cd3fb6887cff8f17bf5a7b83,0x84d34f4f83a87596cd3fb6887cff8f17bf5a7b83,3139255842389346300453,0,40941094872550034905992
0,11480027,2020-12-18T22:59:37Z,1608332377,0x6ae21cd82f19a5a6bcd204932a40bd6943729dee,0x6ae21cd82f19a5a6bcd204932a40bd6943729dee,1845901604962869157,4233496538929576911,44080176583426063587262
0,11479361,2020-12-18T20:33:41Z,1608323621,0x86af94e5e8d3d583575bbafdd2dcb6b898a555e4,0x86af94e5e8d3d583575bbafdd2dcb6b898a555e4,55961469603264256542,516892014682027648541,44080657473225146604668
0,11479049,2020-12-18T19:30:01Z,1608319801,0x66a6684edc043c17c4ff07fac81b04599e469706,0x66a6684edc043c17c4ff07fac81b04599e469706,99989990000000000000,305484279414714512881,44135977867983079585611
0,11474497,2020-12-18T02:37:15Z,1608259035,0xfea3f75a9e58b3da679d923b8cc2676c72870de2,0xfea3f75a9e58b3da679d923b8cc2676c72870de2,120369724950479483497,0,44226637741398814890639
0,11474254,2020-12-18T01:44:58Z,1608255898,0x9b95f760a7ebcd6dfbeb91facda9b8ac2296820f,0x9b95f760a7ebcd6dfbeb91facda9b8ac2296820f,1000000000000000000,3002605439599421406,44346526733877387708950
0,11473992,2020-12-18T00:43:14Z,1608252194,0xc373decd953ed7e4fd78f4c39aa41a44448fb6f1,0xc373decd953ed7e4fd78f4c39aa41a44448fb6f1,3045640056663858293,0,44347008246460718017715
0,11471780,2020-12-17T16:33:09Z,1608222789,0x86af94e5e8d3d583575bbafdd2dcb6b898a555e4,0x86af94e5e8d3d583575bbafdd2dcb6b898a555e4,126856259995984521099,572654920179681944889,44245685916710180844844
0,11471058,2020-12-17T13:58:16Z,1608213496,0x68c88fe8fee367d64fab809621c44dadf9bec2b7,0x68c88fe8fee367d64fab809621c44dadf9bec2b7,177355375471836454523,1834848570702734916603,44371106232506866880007
0,11470258,2020-12-17T11:06:12Z,1608203172,0xfab90d837b82ec306257115c022a624049d2ec21,0xfab90d837b82ec306257115c022a624049d2ec21,52082276864120780000,359918038367448159077,44546859180550549578166
0,11468585,2020-12-17T04:47:07Z,1608180427,0xa7774542c67f0adbf8b5d6c35fa452f2b1c43c7e,0xa7774542c67f0adbf8b5d6c35fa452f2b1c43c7e,34060506372547262064,0,44183613819771414506100
0,11468368,2020-12-17T03:57:20Z,1608177440,0xb7992598ac932fe2626d68a79bbd099fc293828b,0xb7992598ac932fe2626d68a79bbd099fc293828b,189816445718,0,44217239310269932622881
0,11466527,2020-12-16T21:10:30Z,1608153030,0x9235fd6839b0d8b2fae8c7008365382da79314e6,0x9235fd6839b0d8b2fae8c7008365382da79314e6,283279600059852505555,0,44213481926231676334708
