,blockNumber,A3E8E4_ACCRUEINTEREST_cashPrior,A3E8E4_ACCRUEINTEREST_interestAccumulated,A3E8E4_ACCRUEINTEREST_borrowIndex,A3E8E4_ACCRUEINTEREST_totalBorrows,A3E8E4_FAILURE_error,A3E8E4_FAILURE_info,A3E8E4_FAILURE_detail,A3E8E4_APPROVAL_owner,A3E8E4_APPROVAL_spender,A3E8E4_APPROVAL_amount,A3E8E4_BORROW_borrower,A3E8E4_BORROW_borrowAmount,A3E8E4_BORROW_accountBorrows,A3E8E4_BORROW_totalBorrows,A3E8E4_MINT_minter,A3E8E4_MINT_mintAmount,A3E8E4_MINT_mintTokens,A3E8E4_REDEEM_redeemer,A3E8E4_REDEEM_redeemAmount,A3E8E4_REDEEM_redeemTokens,A3E8E4_TRANSFER_fromAddress,A3E8E4_TRANSFER_toAddress,A3E8E4_TRANSFER_amount,A3E8E4_REPAYBORROW_payer,A3E8E4_REPAYBORROW_borrower,A3E8E4_REPAYBORROW_repayAmount,A3E8E4_REPAYBORROW_accountBorrows,A3E8E4_REPAYBORROW_totalBorrows,ABDD52_TRANSFER_fromAddress,ABDD52_TRANSFER_toAddress,ABDD52_TRANSFER_value
464,12022578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x624801cA00ab843B9D091B73D24855c73Ff123E7,0x8228C693548151805F0e704B5cDf522BE95D96A6,1197130750000000000
465,12022800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xd51a2f416aFdEc040859b758FDe9DeA934132D88,0x71bcd3E695CBFE908579aBBFe4762fe74d336738,300000000000000000
466,12022817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xEAA53D10fF560080bbe9006F3E3191FB9bA72dAf,0x65E39e48aFC96C87Cc08b55cf8E23C46406b6591,1000000000000000000
467,12022832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xd51a2f416aFdEc040859b758FDe9DeA934132D88,0x71bcd3E695CBFE908579aBBFe4762fe74d336738,33770800000000000000
468,12023217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x9C42950B8659B298EA998f87f6b1e60dD00Ce008,0xd934da87D23166cD1908BaDE4273569109335df8,207977000000000000
469,12023293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x673aD90177e758Dc10374eC2523F69D07cb0a131,0x74c1762F564826Ac51f671a28f3337eadaB45A71,1577823100000000000
470,12023674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x6639972b2948c89127f971d8c3cBEc7744455696,0xf60c2Ea62EDBfE808163751DD0d8693DCb30019c,49000000000000000000
471,12023813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xd37Cc96ee72Fa75c57435E5a1c561A3598D89756,0xf60c2Ea62EDBfE808163751DD0d8693DCb30019c,49160000000000000000
472,12023946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5854D756111D0C6DA9b56776f5a2B892484b2491,0x871906E7643eC35a35dE4F2F3D114DA8df10615e,5000000000000000000
473,12024007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5854D756111D0C6DA9b56776f5a2B892484b2491,0x871906E7643eC35a35dE4F2F3D114DA8df10615e,500000000000000000000
474,12024048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5854D756111D0C6DA9b56776f5a2B892484b2491,0x871906E7643eC35a35dE4F2F3D114DA8df10615e,1138677500000000000000
475,12024063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x2BD18A50aB99595FCe60590c072AA08DDb5c7970,0xa0b8209Fcb3c79f67afA1ec46c0F7d83154F2869,5000000000000000000
476,12024071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5c47C4706312F91EF499610864519a340eE8a8A2,0xf60c2Ea62EDBfE808163751DD0d8693DCb30019c,7859152900000000000
477,12024159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xa0b8209Fcb3c79f67afA1ec46c0F7d83154F2869,0x2BD18A50aB99595FCe60590c072AA08DDb5c7970,5000000000000000000
478,12024210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x871906E7643eC35a35dE4F2F3D114DA8df10615e,0xf60c2Ea62EDBfE808163751DD0d8693DCb30019c,1643677500000000000000
479,12024378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xF1C5729c0Ae1C7DdFDE34b75815023130A66FE6D,0x4F1274CB9D199fb91CC9b3Ceef86F7183068D4d1,150000000000000000
480,12024460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x27849F835BB345a26dfFBfA7a8863c387b546730,0xEECA91F1a086271384711Ad5bFA23Dd23e118998,150000000000000000
481,12024506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xd55B4d5875AE53DBBE7eCDabD9f7Cf88330Aebdd,0x6046595310F47F74d8f3204456E8c59BA86647B0,611393680000000000
482,12024515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x23286F82B859F480aF9668f0B07DA7c305046948,0x9cc7B0137a894c9c93bB9fa6Fb7dEcFB84C83A3F,2460000000000000000
483,12025155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xac120e8d3385B17bA19E2bFF47be463a7291106F,0x9a7211Dc5865f81B90eC596740bdB2f26a9b40e3,5045372290000000000
484,12025411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0a6EdfaBa7DF11842d582b3daA48DF52704e10b2,0x33Db66389Bcd820841642e3263F7712d59283a72,5000000000000000000
485,12025966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0a6EdfaBa7DF11842d582b3daA48DF52704e10b2,0x33Db66389Bcd820841642e3263F7712d59283a72,508471067410000000000
486,12026635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xa1c8492b8917dA9F461916B5ACC00CB2E8383e35,0xfd4A01001DeF192e3a8904e1570bE040f34001A5,200000000000000000
487,12026777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x546358FDcd47EBbA7e2f107Bcc35cDbDCEFB6AD4,0xcc3C1026A424c0E08562db70195597D8FCf109d2,150000000000000000
488,12026888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x75cBa026A32E0173205814756444C6E0E6885Dbb,0x936f9f386C816F1b36C0644095DB7255fbDD1Abe,30000000000000000
489,12026963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x75cBa026A32E0173205814756444C6E0E6885Dbb,0x936f9f386C816F1b36C0644095DB7255fbDD1Abe,7100000000000000000
490,12027012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xa1c8492b8917dA9F461916B5ACC00CB2E8383e35,0xfd4A01001DeF192e3a8904e1570bE040f34001A5,14999580000000000000000
491,12027087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x936f9f386C816F1b36C0644095DB7255fbDD1Abe,0xf60c2Ea62EDBfE808163751DD0d8693DCb30019c,7130000000000000000
492,12027145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x7C6E2af0e839Db54Ff942466C3A5f23417CB072A,0xe3F5B16d7151acfE7f3A802558Df5Dc2fCDA1be4,500000000000000000
493,12027159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xD4ffE84b62138274717D1d518C64b8d788B2de4c,0x46Ec932B9322EEce21025f0C74Bf7963f642A75d,3000000000000000000
494,12027175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x7C6E2af0e839Db54Ff942466C3A5f23417CB072A,0xe3F5B16d7151acfE7f3A802558Df5Dc2fCDA1be4,23102942000000000000
495,12027369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xAeEc6f5aCA72F3A005af1B3420ab8c8c7009BaC8,0xFCF82fBa5d11B2941184E89F5c5FfdCf23E37556,10199863650000000000
496,12027468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5201154BdC769e0EE94E882a4A26ffaD1ba80Ee4,0xf54c6c627908189EcE72Fa1C57C7bEC16d6ded43,739325000000000000
497,12027722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x6CfA65cbd482e012832e7eC693A5a2Db325D42F0,0xC82d6Cb41f65d39f69b3fA4e7BA64E9388Ea47DF,1000000000000000
498,12027753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x6CfA65cbd482e012832e7eC693A5a2Db325D42F0,0xC82d6Cb41f65d39f69b3fA4e7BA64E9388Ea47DF,1000000000000000000
499,12028021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x7E80fbFBb1744de3f1971a798A7c176cA74f5db1,0x126f28854715f263b6d8c4b59720bBa5114b5545,100000000000000000
500,12028070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x7E80fbFBb1744de3f1971a798A7c176cA74f5db1,0x126f28854715f263b6d8c4b59720bBa5114b5545,74780000000000000000
501,12028078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xaC3f2C5f2C5A5192C39eF8e0d8282698563D1162,0xaCe632230e0Bfd215299960E5F6db852E4AF07a1,482330000000000000
502,12028153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x126f28854715f263b6d8c4b59720bBa5114b5545,0xf60c2Ea62EDBfE808163751DD0d8693DCb30019c,74880000000000000000
503,12028183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x7E80fbFBb1744de3f1971a798A7c176cA74f5db1,0x126f28854715f263b6d8c4b59720bBa5114b5545,50000000000000000000
504,12028224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x88A1E96c9b153D9b2e87129296fCf2895017b70C,0x48F22137E585Dd96800551aF0f1326E42EC045FB,1000000000000000000
505,12028234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x88A1E96c9b153D9b2e87129296fCf2895017b70C,0x48F22137E585Dd96800551aF0f1326E42EC045FB,1000000000000000000
506,12028281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x126f28854715f263b6d8c4b59720bBa5114b5545,0xf60c2Ea62EDBfE808163751DD0d8693DCb30019c,50000000000000000000
507,12028478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x48F22137E585Dd96800551aF0f1326E42EC045FB,0xbF9aCdd4128B9E15Ed380E79b575C3b02d010743,2000000000000000000
508,12028749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xe0293Caf6c753aAaD7bBc063ecddf8ED41e62EAF,0x993D9c67466E755C131f93e78A70E3516ce6cCe9,1620460380000000000
509,12029392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xabb3FA4f9ed55a430521ee9dA22674fa493af518,0x1BEF601746eE2Aa0c5D2a7D76b52496F9db0ab86,500000000000000000
510,12029403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x871E9B2c16Bf6b9734325CE2D921e3184BAe0D45,0x02fe9d470c5B7DC714511648e99b65797e59d858,1896400000000000000
511,12029433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xabb3FA4f9ed55a430521ee9dA22674fa493af518,0x1BEF601746eE2Aa0c5D2a7D76b52496F9db0ab86,845865000000000000000
512,12029560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x9cc7B0137a894c9c93bB9fa6Fb7dEcFB84C83A3F,0x021ca86429CFA3D208dfBb71d1Cf5b19CB076be1,2460000000000000000
513,12029767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xF8136C58d42103B3b6d223f3cf3E01cd5674e4CF,0x35E6D10a0A68382CF732CE58F4F89fE1406be73C,8195600000000000000
514,12030109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0cAbD4CCCfAB1F613A09610439688b5f5E637F66,0x0FD4FCd37D9cDdEAeE11A82F811809206795FbE6,333000000000000000000
515,12030203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0cAbD4CCCfAB1F613A09610439688b5f5E637F66,0x0FD4FCd37D9cDdEAeE11A82F811809206795FbE6,333000000000000000000
516,12030250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x7aF95fDba886Eaf50b06ee5DAF25Ef0CafDC37F4,0x69e94cb5E5D656Af1784d0f0D198856f65E1C4b2,107344100000000000
517,12030273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0cAbD4CCCfAB1F613A09610439688b5f5E637F66,0x0FD4FCd37D9cDdEAeE11A82F811809206795FbE6,334000000000000000000
518,12030362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x71899ff4c5852E9a82B1FaaF044E808Fce9a11Ce,0x71899ff4c5852E9a82B1FaaF044E808Fce9a11Ce,1000000000000000000
519,12030416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x7Aa42120851fBAA31e68F23510a60D8be6d9E908,0xc089f711a71E73daA58b4368a659918911D589AE,1875370400000000000
520,12030427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0cAbD4CCCfAB1F613A09610439688b5f5E637F66,0x0FD4FCd37D9cDdEAeE11A82F811809206795FbE6,123000000000000000000
521,12030440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x71899ff4c5852E9a82B1FaaF044E808Fce9a11Ce,0x71899ff4c5852E9a82B1FaaF044E808Fce9a11Ce,2000000000000000000
522,12030662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xC82d6Cb41f65d39f69b3fA4e7BA64E9388Ea47DF,0x2FD3795A92421Fb4c79d3F0E4a6577D139797289,1000000000000000
523,12030898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x71899ff4c5852E9a82B1FaaF044E808Fce9a11Ce,0x3615193595Ec52B8019Bd3206763509CE18BE3c5,2000000000000000000
524,12030945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x71899ff4c5852E9a82B1FaaF044E808Fce9a11Ce,0x3615193595Ec52B8019Bd3206763509CE18BE3c5,5000000000000000000
525,12031007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x71899ff4c5852E9a82B1FaaF044E808Fce9a11Ce,0x3615193595Ec52B8019Bd3206763509CE18BE3c5,50000000000000000000
526,12031014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x36E078f1f55EFD759A2F47ACD2f5737275BA9cD7,0xFF8d2702b80c2eB882daefc73DBd50A1A17d6927,60000000000000000000
527,12031087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x71899ff4c5852E9a82B1FaaF044E808Fce9a11Ce,0x3615193595Ec52B8019Bd3206763509CE18BE3c5,50000000000000000000
528,12031201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1d57EDd8EA0Bfde781BBa7f9241FE0Eb8E7A3109,0x74FDE0CF284C84829B401f73533eccB281d02e2c,500000000000000000
529,12031252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1d57EDd8EA0Bfde781BBa7f9241FE0Eb8E7A3109,0x74FDE0CF284C84829B401f73533eccB281d02e2c,78420000000000000000
530,12031277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x71899ff4c5852E9a82B1FaaF044E808Fce9a11Ce,0x3615193595Ec52B8019Bd3206763509CE18BE3c5,43000000000000000000
531,12031309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x4F40Be5F64AED532A6208170Cd72F846DB564d12,0xFb4E17AD63d2f4C3cb99D02edAA34c73dB08e01d,71940000000000000000
532,12032025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x903A4ad01FD0ec48Df903B651Bea324ad7CCef20,0xa5cF0dB907B72a16F5c65dc315644C29eFEa47C2,1000000000000000000
533,12032056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xE6866ad55923156734e582580B8eB9cD21fF67CD,0xec98D03d0cD104072Ef1B503b8d432BA68681F3F,150000000000000000
534,12032172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xCc8d9CAF8bB04EE1D89409F48b3F4EE9B641FaF3,0x3dd1dF9cA447a345d4036d6E8bcB7793C92f329F,13164896710000000000
535,12032252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xa5cF0dB907B72a16F5c65dc315644C29eFEa47C2,0xf60c2Ea62EDBfE808163751DD0d8693DCb30019c,1000000000000000000
536,12032526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xC8e139DB76310125FA1e2805924c4bD1957fC309,0xAf3D45d8680C4a729Ba0302E86758D6f9A9e23b4,200000000000000000
537,12032638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x3dd1dF9cA447a345d4036d6E8bcB7793C92f329F,0xf60c2Ea62EDBfE808163751DD0d8693DCb30019c,13164896710000000000
538,12032722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x165cccC084e59B785503aFc0570613Fe540F2d5e,0xd1f396D814e62723CD70771D36571eDc0a06491b,150000000000000000
539,12032899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x96Abc45E026286761418fcC7c197FBB14deD863e,0x7D44263f2723a331782D3660092B869b9f598592,1179175174793123815
540,12033057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x7D44263f2723a331782D3660092B869b9f598592,0xf60c2Ea62EDBfE808163751DD0d8693DCb30019c,1179175174793123815
541,12033124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x8c60C648D5Ca1E6b1CaDa1140f547605162fc0Db,0xf364790Fc0657D91287eC5C869DFf935F635e3E1,1000000000000000000
542,12033311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x711325d30Db3Ba7daf7de13c806A2E4c083A3f96,0x804D44469D369c10A2F9377226d3fcd6Db2cDF55,150000000000000000
543,12033357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xba29dcF58710431F57970fFD9a620dBf7377D796,0xA6C9a42237A0F09484e2F35D9205C6dF4981f03a,10000000000000000000
544,12033395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xba29dcF58710431F57970fFD9a620dBf7377D796,0xA6C9a42237A0F09484e2F35D9205C6dF4981f03a,30000000000000000000
545,12033412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x6CfA65cbd482e012832e7eC693A5a2Db325D42F0,0xfDDB62aa229a171a70572490E1D813BA476355dc,100000000000000
546,12033469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x6CfA65cbd482e012832e7eC693A5a2Db325D42F0,0xfDDB62aa229a171a70572490E1D813BA476355dc,2000000000000000000
547,12033600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xA6C9a42237A0F09484e2F35D9205C6dF4981f03a,0xf60c2Ea62EDBfE808163751DD0d8693DCb30019c,40000000000000000000
548,12033730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x4b2301Ba522cAf06bc637aD1fd6621E4282C9414,0x36b80428a1B5715fB7514784Be0e055aE5e247E4,800000000000000000
549,12033761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x8B62dB56e6EE1df03E790916227e457259E4B18c,0x8E7908aFcB7AD18cb9e1Ff2be112d647B39D484a,1537394900000000000
550,12034618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x36E078f1f55EFD759A2F47ACD2f5737275BA9cD7,0xFF8d2702b80c2eB882daefc73DBd50A1A17d6927,28000000000000000000
551,12034861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x65Cd7BC405B99c9EB4D47D5436467B0897ffbA96,0x66e532f4C56c2F84d483b37284Dbfb9401E7e8E4,200000000000000000
552,12034915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5749797F41Dc6abdcc70769425eaA41e4Da8ca88,0x1B39e6233D7fb0811926d9Efe03247f8848D6014,11538409630000000000
553,12035097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1DF0367abFB2f47Aa349532A104E627e6885986B,0x5E17965d3407EbFB3a0a1973E177026925A5EABd,110000000000000000
554,12035613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x6adCdb11f049849497dFb0Bd6Bb6359D34944b5A,0x64d07Cb8805542ec95EB292f0A4524dDF65954F3,150000000000000000
555,12035955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xeD5561ACBd68c1F2FC3B3F8BAF501f37B13163F4,0xB877CE1759784E7F3D6B63456666E11071c7aB53,150000000000000000
556,12036051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x71899ff4c5852E9a82B1FaaF044E808Fce9a11Ce,0x3615193595Ec52B8019Bd3206763509CE18BE3c5,1000000000000000000
557,12036130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x71899ff4c5852E9a82B1FaaF044E808Fce9a11Ce,0x3615193595Ec52B8019Bd3206763509CE18BE3c5,49000000000000000000
558,12036144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xabb3FA4f9ed55a430521ee9dA22674fa493af518,0x1BEF601746eE2Aa0c5D2a7D76b52496F9db0ab86,1000000000000000000
559,12036159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x2077E03a1fF753e21C2c52cd5A1d9Ba99b684Ad8,0xFdB6657DA95C6c8a1e80a42D6968DdaeDD067297,2180000000000000000
560,12036171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xabb3FA4f9ed55a430521ee9dA22674fa493af518,0x1BEF601746eE2Aa0c5D2a7D76b52496F9db0ab86,844865000000000000000
561,12036264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xA76ccC91006EE1165EbAae41151C8B990429D96E,0x7F393672a17A9030A1Be572BB2424536AF9046A6,150000000000000000
562,12036501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x977CA2D509dB3F99F8ceED8f21935913051A312f,0x52f6df085e897FeDCF229c0F990125127C3e1840,272786140000000000
563,12038371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xb2A29a6E3069bFcdaB187dd1AAB4288Cd11711c9,0xC266D5A586af0Be490Ec48905a4656536A3aafDb,1373960640000000000
564,12038462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x929aA45A58A13091c827E7716b6Ef1969D55c930,0x69De0aa1Bb2c3A979F33a3e154D5C3546926324B,619251119238127596
565,12038520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x3ded4b6a9B146DA8F611a3514129AF6989AfDDFf,0xb4bA08BB2e376A435F1639ef4666650142BA0121,119508540000000000000
566,12038576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xC266D5A586af0Be490Ec48905a4656536A3aafDb,0xf60c2Ea62EDBfE808163751DD0d8693DCb30019c,1373960640000000000
567,12038622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x9929529772cf9Aa0ecB3ac24308c2dFf1CBA6433,0xcc531D4EDdfCb373A4FA72fF5b225Ebe2F4Cc677,95669829850000000000
568,12038797.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0508975D9b3B6724329FF6Ceb25614011191C261,0x140780193d9ac8504E0E146FA327d9ECb0B62362,65466500000000000000
569,12039105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xD132fa4B408Ba97da090314C2cBa8E6CC6464b39,0x9d3Ba0bDf7e8c2471e9988404027285AB5F064F6,21078000000000000000
570,12039177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x918c6a76DA5804ADB41cEAB0b1880F3679911570,0x5B26cBaC47f7E73A13f8335e0Fd8d30C3e165d9C,35881529350000000000
571,12039201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xb6427a638D26432562eB1492E80b5338FEe0edBa,0x743092d9bf3b20f4bbbb884500f9B4E8f4BeBA3c,2000000000000000000
572,12039277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xEe95670122Bd2D1f48fD6F681B93739aD893171e,0x1Ce15b1B32b9883158A83c28F38EB797d2C5A617,7300000000000000000
573,12039315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xeDEB43F2686f183E8B1A95Acb2E3251a6d01806e,0xa3Ff233520088bcD2C88759F3d93FE313c6f3149,150000000000000000
574,12039381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x8344B2a056c75DA76aDc3Aef8512C5b35879cc08,0xa433146761caa6b555b1035264774E57B54fcfe9,10000000000000000000
575,12039402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x3deB7E141450B312F22E3759e877DFEB9665B9AF,0xbFd74E98c9870C1CE509f4aEb17D680afa2630b5,500000000000000000
576,12039439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x8344B2a056c75DA76aDc3Aef8512C5b35879cc08,0xa433146761caa6b555b1035264774E57B54fcfe9,50000000000000000000
577,12039475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x9529255D4eC665d881bA0B492340990D15a96144,0x62088274AA35ec55254c70Bdf804e7eFC505003B,7118038646969121818
578,12039596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xbFd74E98c9870C1CE509f4aEb17D680afa2630b5,0xf60c2Ea62EDBfE808163751DD0d8693DCb30019c,500000000000000000
579,12040939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x17aD3F45DB50729d52603c318356D660A25c8C4B,0x32E28313367B073583f9951f0424e5621b11dd34,300000000000000000
580,12040969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x17aD3F45DB50729d52603c318356D660A25c8C4B,0x32E28313367B073583f9951f0424e5621b11dd34,4609427996162939126
581,12041083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x32E28313367B073583f9951f0424e5621b11dd34,0x17aD3F45DB50729d52603c318356D660A25c8C4B,4909427996162939126
582,12041315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00F809B85b3d9ac4696a24Cc1639EE00c708df80,0xc16AF8Bec8d3ceeC047d82CE0F6633f3796C130C,10550000000000000000
583,12041720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x62d8ef0C842674e386f9864434e02c70729D1FF0,0xCe49815311BEd086C03a35838d5Ecb487D5cdC4D,100000000000000000
584,12041753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x62d8ef0C842674e386f9864434e02c70729D1FF0,0xCe49815311BEd086C03a35838d5Ecb487D5cdC4D,5225905000000000000
585,12041900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xa2552eD19556893fd2de8C0457E0375323131BB9,0x832Ebb68267447F72AA254cBf862670CB324B0cB,60000000000000000000
586,12041978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xa2552eD19556893fd2de8C0457E0375323131BB9,0x832Ebb68267447F72AA254cBf862670CB324B0cB,140649325000000000000
587,12042070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x4387936E671e0Bc0A7E89497366CE1799AF60dD5,0x4CdC34696e40f4FecC94e8EA1374c1Ef4fF69e40,150000000000000000
588,12042131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x93ca77A79AABb6f0286A23498617EFcb00A9310A,0x4CdC34696e40f4FecC94e8EA1374c1Ef4fF69e40,150000000000000000
589,12042613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xBADC9eba4A6Ce57Ad0D34183Dc428c74591952C4,0x116B2ddD843238520D6538d22A40f86D91260649,1000000000000000000
590,12042648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xBADC9eba4A6Ce57Ad0D34183Dc428c74591952C4,0x116B2ddD843238520D6538d22A40f86D91260649,98000000000000000000
591,12042842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xa083C9c790Daf4ef37196941E6E1190f2a107eb5,0x63a8c488a306ce6d9D98dEEB36C1eFdcEbf3358f,1000000000000000000
